Unnamed: 0.1,Unnamed: 0,No,Date/Time,Date/time end,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3]
12572488,6521407,1077,2010-01-14 14:25:09,2010-10-28 19:34:49,42,0.14 - 0.42 µm,2.885,0.0,0.022,0.0544,0.03,0.28245,3.0819,0.1917,0.3108,0.0086,0.0008,0.196,0.07,0.273,718.51,69.3622,1.6819,0.8978,0.0048,0.0,0.0072,0.388,0.95,0.0,0.0478,0.0128,5.0209,0.0,6.2324,1.722,3.153
12893629,12598863,1220,2010-10-29 07:47:59,2011-02-17 00:13:19,42,0.14 - 0.42 µm,17.358,1.7742,0.0807,0.2001,0.4273,0.54915,1.9377,0.0006,0.0,0.0022,0.0,0.259,0.0,0.34,0.0,0.0,1.3504,0.0,21.4935,5.2442,0.22,1.029,1.474,0.7526,0.0,0.0,5.0209,0.0,6.2324,2.5606,2.289
2498956,11675034,992,2010-05-14 14:14:00,2010-02-04 17:58:32,42,3.5 - 10 µm,14.206,0.6648,0.022,0.0439,0.2566,0.00125,1.5,0.2075,0.279,0.009,0.0042,0.315,0.0,0.307,168.48,0.0,0.0581,0.5636,5.7896,0.0,0.3857,0.388,1.106,0.0,0.0,0.0431,2.1319,0.0,6.2061,2.1726,1.032
13366025,13654982,1113,2010-01-23 18:27:54,2010-05-23 02:23:03,42,1.2 - 3.5 µm,14.247,0.9221,0.0131,0.0066,0.1643,0.28245,3.5868,0.0844,0.7846,0.0,0.0119,0.21,0.05,0.352,329.06,0.0,2.1842,0.1899,5.2558,384.5282,0.0181,0.624,0.0,0.0,0.1091,0.1803,5.0209,0.0,6.2324,6.4846,1.011
11604604,6505435,1157,2011-01-08 01:17:30,2011-02-17 00:13:19,42,0.05 - 0.14 µm,19.02,2.4887,0.0392,0.0001,0.2057,0.35529,0.0028,0.2556,0.0248,0.0,0.0037,0.005,0.089,0.74,0.0,0.0,0.0,0.8978,5.7896,590.952,0.6885,0.01,0.0,1.1156,0.0698,0.0065,0.0,0.0,0.0,4.6009,1.847
15018380,5636810,1159,2010-02-05 15:08:11,2010-08-01 10:52:58,42,0.05 - 0.14 µm,14.361,2.506,0.022,0.0102,0.1406,0.24499,1.4777,0.3415,0.047,0.0063,0.0,0.064,0.044,0.354,329.06,71.9117,0.0,0.0,17.4226,902.8464,0.0072,0.217,0.26,0.0,0.0,0.0,0.0,0.3533,6.2324,4.2735,1.246
13209465,9403719,992,2010-01-12 15:47:44,2011-02-17 00:13:19,42,1.2 - 3.5 µm,30.298,2.7435,0.0264,0.0362,0.1757,0.42697,6.2557,0.1917,0.465,0.0023,0.0002,0.085,0.01,0.0,445.53,0.0,0.4283,1.6013,9.5342,0.0,0.0072,0.388,0.216,0.0,0.0,0.0602,6.5533,0.3401,9.3171,0.0,0.0
13583893,6890662,1220,2010-02-04 21:56:04,2011-03-29 18:46:06,42,0.42 - 1.2 µm,17.358,1.6403,0.0172,0.0643,0.2078,0.00125,5.5892,0.1917,1.1511,0.0067,0.0042,0.346,0.086,0.31,492.18,0.0,0.8268,1.7512,3.0231,346.0417,0.0072,0.569,1.969,0.5178,0.1408,0.0431,0.0,0.0,6.2324,0.8937,0.955
12908703,8674011,982,2010-01-16 19:20:29,2010-08-30 19:24:21,42,0.05 - 0.14 µm,23.227,2.5792,0.0229,0.0468,0.1147,0.13017,4.8266,0.116,0.3494,0.0094,0.0123,0.05,0.0,0.304,146.83,17.8101,0.8268,0.0,2.3153,0.0,0.3857,0.026,1.494,0.0,0.0,0.1073,5.0209,0.0,0.0,0.0,0.17
4842329,4788845,1199,2010-04-10 05:24:26,2011-02-17 00:13:19,42,1.2 - 3.5 µm,17.358,1.1181,0.0297,0.1619,0.1925,0.28245,1.5365,0.1917,0.5901,0.0101,0.0064,0.13,0.049,0.177,1049.33,24.2628,0.0,0.2356,3.6689,121.1802,0.0072,0.341,1.037,0.5178,0.0,0.009,0.0,0.0,4.5562,2.1958,0.855
8404465,12264311,1013,2011-03-26 05:02:51,2011-05-29 15:19:07,42,0.42 - 1.2 µm,17.358,0.1383,0.0225,0.1971,0.1248,0.69537,1.9377,0.2129,0.0,0.0101,0.0057,0.165,0.03,0.307,0.0,64.3621,0.8268,0.9477,7.2292,1015.5872,0.3857,0.771,0.083,0.0,0.0,0.0,0.0,0.0,6.7797,3.1033,1.032
12991798,3133251,1220,2012-02-11 23:39:04,2010-09-20 10:19:43,42,0.05 - 0.14 µm,0.009,1.4697,0.022,0.0779,0.2612,0.41247,0.6658,0.4406,0.027,0.0217,0.0042,0.299,0.0,0.089,0.0,4.8988,0.0,0.0,30.4816,0.0,0.0072,0.371,0.0,0.0,0.0235,0.0857,36.1138,0.0,62.7585,1.722,2.335
8606777,6457971,1095,2010-03-26 13:28:35,2011-02-17 00:13:19,42,0.42 - 1.2 µm,0.009,1.5481,0.0,0.0179,0.0972,0.00125,1.9377,0.116,0.4437,0.0181,0.0004,0.054,0.049,0.307,342.21,106.7446,1.69,0.0,10.7124,0.0,0.0072,0.269,0.0,0.0,0.076,0.0668,0.0,0.9269,6.2324,0.0,1.407
16441536,3828704,1220,2011-09-05 20:09:59,2011-02-17 00:13:19,42,1.2 - 3.5 µm,18.174,2.0995,0.0482,0.0001,0.6255,0.65323,2.7832,0.1599,0.0,0.0226,0.0034,0.273,0.011,0.307,870.48,28.2838,1.9835,0.8978,38.0977,346.0417,0.0072,0.388,2.654,0.0,0.076,0.0431,28.4043,4.2091,15.8719,0.5577,0.0
8250609,11502190,951,2010-01-12 12:53:21,2010-12-11 17:51:14,42,3.5 - 10 µm,17.358,0.3197,0.0408,0.1641,0.1187,0.18322,4.5469,0.1316,0.09,0.0079,0.0,0.102,0.049,0.441,375.85,79.7022,0.0,0.0,5.7896,0.0,0.3857,0.253,0.26,0.0,0.062,0.1033,9.9722,0.4992,0.8265,3.1172,0.872
16036490,9308598,1469,2011-11-04 02:13:44,2011-04-30 05:07:01,42,0.05 - 0.14 µm,15.118,0.0,0.0113,0.105,0.1406,0.05579,0.0028,0.1917,0.4976,0.0067,0.001,0.658,0.0,0.307,659.49,7.0105,1.4337,2.7972,1.1484,346.0417,1.0426,1.259,0.998,0.0,0.2446,0.012,0.0,1.6147,28.8522,14.349,0.0
10475328,16680597,1168,2011-09-22 08:34:47,2011-02-17 00:13:19,42,1.2 - 3.5 µm,100.93,0.4729,0.0334,0.071,0.0585,0.17461,4.5213,0.1917,1.5998,0.0101,0.0027,0.259,0.0,0.0,570.25,28.2838,0.8268,1.9417,15.4972,44.4657,0.3857,1.212,1.106,0.0,0.0,0.1148,5.0209,0.7628,6.2324,0.0,3.512
1904355,106718,1220,2010-01-27 23:30:32,2010-05-15 17:19:30,42,1.2 - 3.5 µm,24.72,1.2611,0.022,0.0466,0.1406,0.03215,1.9377,0.2633,1.066,0.0136,0.0095,0.259,0.0,0.0,0.0,28.2838,0.8268,2.0266,5.7896,0.0,0.1549,0.219,1.106,0.0,0.203,0.0853,4.1393,0.0,7.1959,0.0,0.0
11997648,11658226,1373,2012-01-13 23:43:10,2011-06-19 06:34:43,42,0.14 - 0.42 µm,0.009,2.0113,0.022,0.0838,0.4102,0.28245,3.0423,0.1917,0.2572,0.006,0.0056,0.485,0.049,0.307,1100.23,173.0192,1.5491,0.2499,0.0048,278.924,0.0072,0.338,1.239,0.5178,0.4734,0.0778,8.5453,0.7628,48.2927,6.4692,1.157
5655624,2593331,1155,2010-03-26 19:25:07,2010-08-26 17:20:13,42,0.14 - 0.42 µm,17.358,2.8495,0.0146,0.0152,0.2697,0.13135,2.6693,0.2889,1.0913,0.0089,0.0082,0.0,0.077,0.254,0.0,28.2838,0.8268,2.9847,4.021,182.5403,0.0693,0.03,1.995,0.5178,0.0181,0.0,3.3263,0.0,5.8365,1.722,3.081
7845688,1066541,1204,2011-01-13 19:52:32,2011-08-13 03:20:24,42,0.14 - 0.42 µm,31.343,2.5672,0.0153,0.0717,0.1406,0.00125,2.7276,0.1917,1.4587,0.0271,0.0,0.296,0.0,0.0,329.06,42.0588,1.7015,3.1446,5.7896,1050.4107,0.3857,0.714,0.491,0.1152,0.0276,0.084,5.0209,0.0,11.1718,0.0,0.055
15975184,16712763,1106,2011-06-09 08:29:03,2011-03-13 01:23:24,42,0.42 - 1.2 µm,73.153,1.1181,0.0195,0.0821,0.1406,0.49488,5.4192,0.5973,1.6277,0.0103,0.0222,0.398,0.0,0.576,1189.97,49.3743,0.8268,2.6197,5.7896,0.0,1.5209,0.01,0.583,0.5178,0.0351,0.1208,1.6535,0.0,6.2324,0.0,6.808
13542686,4720218,1220,2011-06-29 12:46:02,2011-02-08 13:27:34,42,1.2 - 3.5 µm,7.589,1.8344,0.0173,0.0103,0.1799,0.00125,1.0282,0.2858,0.0039,0.0101,0.0,0.302,0.049,0.175,329.06,0.0,0.0,0.8243,5.7896,367.3931,0.4555,0.01,0.0,0.2292,0.076,0.0,0.0,0.0,6.2324,0.0,2.687
7556637,15753389,1289,2011-11-15 17:29:46,2011-03-07 06:15:39,42,0.05 - 0.14 µm,17.358,0.0,0.022,0.0001,0.1406,0.49005,0.0028,0.3056,0.5901,0.0169,0.0,0.259,0.049,0.803,489.2,94.8411,0.8268,0.0,7.0914,621.8954,0.0072,0.71,0.0,1.3264,0.1429,0.1936,12.7651,0.7628,25.0343,1.722,0.0
2181326,16392895,1220,2010-02-13 20:20:59,2010-06-11 22:18:59,42,3.5 - 10 µm,20.004,1.5174,0.0453,0.0017,0.4742,0.54497,1.9377,0.0628,1.4167,0.0116,0.0,0.168,0.0,0.241,943.62,61.7827,0.4899,2.5345,9.725,346.0417,0.1406,0.01,1.106,0.0765,0.0,0.0431,2.844,0.0913,6.2324,0.9942,0.0
3910808,5306161,1023,2010-08-06 16:32:32,2010-11-03 00:18:40,42,3.5 - 10 µm,34.481,0.8972,0.0073,0.106,0.0486,0.00125,2.7941,0.0006,0.555,0.0101,0.0042,0.281,0.049,0.789,329.06,0.0,0.1818,1.1117,4.3217,564.4852,0.7608,0.388,0.0,0.0,0.0705,0.0,9.9754,0.0,6.2324,3.9706,0.0
13732566,12516697,1288,2011-03-23 02:24:09,2011-06-20 05:09:13,42,3.5 - 10 µm,52.696,0.0,0.0291,0.0733,0.3727,0.28245,1.1582,0.1917,0.0,0.0,0.0041,0.0,0.049,0.096,1555.6,0.0,0.9633,2.9,20.1923,346.0417,0.3857,0.589,0.312,0.6591,0.0169,0.0,15.1296,1.7736,7.7381,1.0963,4.891
1017086,12475403,975,2010-01-12 21:12:31,2011-02-13 17:43:17,42,1.2 - 3.5 µm,37.263,1.4986,0.0333,0.0271,0.1916,0.31257,1.9297,0.309,1.3467,0.0101,0.0,0.0,0.018,0.46,743.55,13.1591,0.0,1.2195,5.7896,346.0417,0.0072,0.616,0.063,0.0,0.0069,0.0,1.1334,0.0,13.5201,0.8511,2.356
10411341,14487439,1220,2010-10-06 03:23:36,2011-02-17 00:13:19,42,1.2 - 3.5 µm,26.869,3.0046,0.0266,0.0771,0.1556,0.00125,1.9377,0.2112,0.5901,0.0129,0.0042,0.0,0.0,0.47,329.06,76.9834,0.0,0.0,0.0048,346.0417,0.0072,0.286,0.848,0.0,0.076,0.0,6.2641,0.0,6.2324,3.9272,0.394
12017778,10153121,1222,2012-02-05 03:25:07,2011-02-17 00:13:19,42,0.14 - 0.42 µm,17.358,2.918,0.022,0.0001,0.0,0.28245,1.0256,0.2632,0.5901,0.0,0.0042,0.06,0.049,0.953,0.0,0.0,0.0,0.5484,0.0048,0.0,0.0072,0.388,0.0,0.5178,0.1401,0.0431,0.0,4.3268,51.042,4.4495,3.843
15871995,1326072,1121,2010-05-26 15:40:45,2011-02-28 23:23:26,42,0.05 - 0.14 µm,72.081,0.3965,0.015,0.0327,0.1712,0.28245,4.7554,0.0006,0.0518,0.0164,0.0,0.259,0.026,0.054,329.06,0.0,0.0,0.3007,5.7896,645.8479,0.3857,0.334,1.106,0.1855,0.0718,0.0431,7.8599,0.0,0.0,1.722,2.261
7494085,8941293,1010,2010-01-23 23:28:26,2011-02-17 00:13:19,42,0.42 - 1.2 µm,15.606,0.0,0.0038,0.0648,0.0999,0.11248,3.9536,0.223,0.2871,0.016,0.0,0.0,0.058,0.214,329.06,85.3726,0.4233,0.579,10.6862,346.0417,0.3749,0.388,1.106,0.5178,0.0,0.0431,10.476,0.7628,0.0,0.9503,1.032
9050891,233059,1140,2011-03-30 17:26:42,2010-06-10 09:22:17,42,1.2 - 3.5 µm,17.358,0.79,0.068,0.0546,0.0,0.30502,0.1792,0.2973,0.5901,0.0217,0.0166,0.39,0.0,0.067,664.41,4.2008,1.0364,0.0,3.6319,0.0,1.2321,0.01,3.578,0.0,0.0694,0.0567,18.7138,0.0,0.0,7.7948,1.076
15124229,10258227,1293,2012-02-20 11:58:00,2011-07-21 15:09:00,42,1.2 - 3.5 µm,0.009,0.0,0.0189,0.0001,0.0,0.28445,0.0028,0.1917,0.5901,0.044,0.0,0.152,0.049,0.878,329.06,156.442,1.7292,0.0,0.0048,1708.9643,2.5537,1.0,1.106,3.0818,0.3387,0.1586,8.3004,0.0,16.4819,0.0,2.017
3227600,15370118,1212,2010-11-05 12:55:04,2010-07-13 17:01:53,42,0.05 - 0.14 µm,17.358,1.3735,0.0329,0.0414,0.0362,0.00125,1.9377,0.1818,0.0,0.0101,0.0051,0.0,0.049,0.608,0.0,0.0,0.0,0.7412,0.0048,286.3326,0.0072,0.346,1.175,0.0,0.1105,0.0431,3.0245,0.2949,6.2324,3.7983,3.267
11771291,8110863,1099,2010-11-04 17:07:53,2010-12-20 13:33:46,42,0.42 - 1.2 µm,17.358,1.5289,0.022,0.0651,0.1545,0.14373,4.0669,0.0704,0.5901,0.0101,0.0022,0.657,0.041,0.307,0.0,28.2838,0.0,2.4446,4.278,346.0417,0.0072,0.432,0.641,0.5598,0.0094,0.0431,21.9855,1.3205,0.0,1.722,2.228
7044483,6156282,1273,2010-05-07 09:46:41,2011-07-04 11:00:52,42,0.14 - 0.42 µm,17.358,0.0,0.0105,0.0732,0.1181,0.61554,1.8597,0.4453,0.3639,0.0082,0.0042,0.408,0.0,0.585,204.27,0.0,0.7656,1.6104,6.0691,227.9503,0.0072,0.749,1.737,0.0,0.0689,0.0257,0.0,1.3657,7.6603,0.4697,0.754
14471335,12592050,1220,2010-01-12 14:54:50,2010-09-01 15:04:28,42,0.42 - 1.2 µm,17.358,3.5572,0.0189,0.1615,0.2614,0.28245,3.4778,0.1352,0.5489,0.0102,0.0165,0.066,0.0,0.571,329.06,120.8828,0.0,0.8978,11.2448,375.309,0.0072,0.336,0.0,0.1248,0.0212,0.0571,6.4612,0.0,0.0,7.2633,1.032
8979444,11725562,1264,2012-02-18 12:13:33,2010-05-20 03:13:28,42,1.2 - 3.5 µm,0.009,0.0,0.0,0.0001,0.1231,0.21557,3.3247,0.0006,0.1834,0.0146,0.0042,0.0,0.049,0.304,1711.81,112.3887,0.0,0.0,1.769,2797.2908,0.0072,0.613,0.296,2.8614,0.0,0.0,19.6303,2.9193,6.2324,1.722,1.032
16090959,6470937,1042,2010-04-20 00:55:23,2011-03-05 06:09:43,42,1.2 - 3.5 µm,17.358,0.9784,0.0167,0.0469,0.5337,0.50175,1.3456,0.2009,1.1729,0.0,0.0212,0.498,0.0,0.0,926.63,28.2838,0.0376,3.276,12.0568,464.9191,0.3857,0.396,0.726,0.0,0.0,0.0,5.0209,2.9172,6.2324,2.8473,0.526
15012881,12531234,1498,2012-02-20 00:01:18,2011-02-17 00:13:19,42,0.14 - 0.42 µm,0.009,0.8275,0.022,0.0001,0.1406,1.46401,1.9377,0.7327,0.3974,0.0072,0.0,0.246,0.263,0.374,329.06,66.3237,0.0,0.0,7.5646,455.5422,1.0293,0.443,0.0,1.5632,0.0,0.0,0.0,0.2247,6.2324,1.722,1.032
15667323,11968572,1372,2011-10-17 22:24:57,2010-04-10 04:06:20,42,1.2 - 3.5 µm,11.893,2.1666,0.0174,0.0163,0.249,0.28245,1.6319,0.0006,0.0973,0.0263,0.0178,0.016,0.0,0.597,247.77,135.3483,0.8268,0.0,8.3973,0.0,1.6678,0.388,2.468,0.0,0.0119,0.2287,5.0209,6.5196,6.2324,4.13,0.0
2467499,7507109,1232,2011-05-07 05:00:13,2010-06-01 13:36:21,42,1.2 - 3.5 µm,17.358,0.0,0.0338,0.048,0.147,0.28245,3.8395,0.1917,0.0106,0.0078,0.0042,0.252,0.006,0.016,1319.97,124.1737,3.7517,3.2505,5.7896,346.0417,0.0698,0.01,0.0,0.5178,0.3024,0.0431,30.1759,1.9029,6.2324,2.3992,1.032
117870,13708445,1281,2012-02-18 05:21:50,2011-10-24 17:19:04,42,3.5 - 10 µm,17.358,0.0,0.0337,0.0001,0.0241,0.24662,0.0028,0.6091,0.0,0.0075,0.0121,0.076,0.0,0.64,581.92,0.0,0.8268,0.0,22.2394,1499.4262,1.1008,0.388,1.579,0.0,0.0,0.0894,0.0,0.7628,6.2324,0.0,1.032
8407160,4513773,1261,2012-02-13 16:32:33,2011-07-25 23:01:00,42,0.42 - 1.2 µm,0.009,2.6331,0.0356,0.1546,0.0587,0.28245,4.6067,0.1917,0.416,0.042,0.0,0.129,0.0,0.307,329.06,0.0,0.8268,0.0,0.0048,346.0417,0.3857,2.029,0.0,1.2172,0.1679,0.0431,5.0209,6.4516,6.2324,3.9218,1.224
6380307,6004724,1046,2010-01-11 17:31:51,2010-01-12 17:16:00,42,0.42 - 1.2 µm,33.871,0.6492,0.0329,0.0098,0.1225,0.57496,0.3186,0.3105,0.048,0.0025,0.0042,0.24,0.0,0.307,329.06,0.0,0.5189,0.8978,0.0048,367.3332,0.3857,0.846,0.0,0.5178,0.0,0.005,10.408,0.7628,0.0,1.2902,2.244
2140485,8582349,1202,2011-07-08 16:38:04,2011-01-07 13:51:42,42,0.05 - 0.14 µm,14.192,0.0,0.0482,0.021,0.2531,0.51716,2.1646,0.1917,0.0,0.0,0.0146,0.605,0.13,0.307,329.06,65.0418,0.0,0.0,0.0048,1545.7925,0.0072,0.01,1.106,3.1797,0.0039,0.0213,14.7889,0.0,0.0,1.722,0.0
13242909,107404,1180,2010-08-23 23:39:02,2011-02-02 21:43:32,42,1.2 - 3.5 µm,0.009,0.3552,0.023,0.0001,0.3937,0.08346,2.2424,0.1482,1.1852,0.0248,0.0,0.251,0.049,0.396,0.0,0.0,0.6417,0.8694,0.9214,617.5686,0.5141,0.01,3.035,0.9286,0.0027,0.1334,5.0209,0.0,9.3181,0.0,0.0
4474928,1976836,1198,2011-01-07 06:01:47,2011-04-21 22:42:44,42,1.2 - 3.5 µm,0.009,1.1181,0.061,0.0001,0.4761,0.28245,5.0764,0.2308,1.6077,0.0194,0.0144,0.073,0.038,0.474,207.11,246.72,1.5748,1.5475,20.4835,0.0,1.214,0.388,0.775,0.0,0.1444,0.0,3.5452,0.7628,0.0,1.5555,0.089
7371215,6971041,1298,2011-10-28 18:19:53,2011-02-17 00:13:19,42,0.05 - 0.14 µm,24.806,1.1181,0.022,0.0001,0.0032,0.71076,0.0028,0.1647,0.0,0.0101,0.0147,0.259,0.046,0.736,329.06,62.8167,1.068,0.0,2.1011,346.0417,0.0072,0.01,0.0,2.3698,0.0,0.0721,0.0,0.0,10.6,1.722,1.032
9300578,2626588,1159,2010-05-25 03:43:55,2011-05-19 00:19:51,42,1.2 - 3.5 µm,32.77,2.9084,0.0298,0.0546,0.0669,0.76287,3.0128,0.1732,1.4315,0.0,0.0,0.194,0.06,0.0,329.06,30.9538,0.0,4.3728,7.2043,1336.1768,0.3857,0.802,1.141,2.5555,0.0,0.0346,0.0,0.0,0.0,5.6461,1.032
7390480,10336721,1220,2012-02-15 18:31:27,2010-05-11 17:55:44,42,0.05 - 0.14 µm,22.349,1.6895,0.022,0.0546,0.2171,0.58466,2.5239,0.0006,1.4678,0.0396,0.0042,0.785,0.075,0.307,0.0,157.3965,0.0,5.5554,20.3116,346.0417,0.3857,0.01,5.188,0.5178,0.4946,0.0683,4.8545,0.7628,0.0,0.0,0.0
8929676,2819999,1112,2010-01-16 19:41:52,2011-01-06 23:55:39,42,3.5 - 10 µm,17.358,1.7762,0.0346,0.0001,0.5026,0.55862,1.9377,0.1917,1.0543,0.0032,0.0026,0.151,0.006,0.218,83.37,28.2838,0.8268,0.0,3.9475,0.0,0.0385,0.518,0.574,0.5178,0.0,0.0,5.0209,0.0,6.2324,3.262,0.0
6230741,4577203,1276,2010-09-11 08:53:46,2010-09-27 13:54:49,42,0.14 - 0.42 µm,28.225,1.293,0.022,0.0001,0.4684,0.00125,5.2287,0.1759,0.0,0.0101,0.0042,0.0,0.048,0.103,0.0,0.0,0.7253,0.8978,3.8883,159.2849,0.3857,0.962,1.611,0.0,0.0,0.0,7.4317,3.3906,6.2324,3.4424,1.28
8717999,5162701,1220,2011-11-19 15:02:53,2011-10-21 11:32:07,42,0.14 - 0.42 µm,69.81,0.0,0.022,0.0001,0.0499,0.96682,0.0028,0.4053,1.3113,0.0,0.0,0.904,0.049,0.307,0.0,112.2549,1.921,0.0,0.0048,346.0417,0.3857,0.388,1.181,0.5178,0.3923,0.1298,0.0,4.7343,40.6417,10.1331,0.0
8955068,13459647,975,2010-01-11 23:46:00,2011-02-17 00:13:19,42,1.2 - 3.5 µm,4.399,3.9319,0.0037,0.0351,0.3367,0.45101,3.5748,0.2097,0.6985,0.004,0.007,0.0,0.076,0.0,329.06,28.2838,0.0454,0.0,0.0048,346.0417,0.0072,0.395,0.0,0.5178,0.0139,0.0,2.764,0.0,4.9532,1.722,0.0
3238104,2284676,1220,2010-12-27 02:01:50,2011-02-17 00:13:19,42,1.2 - 3.5 µm,21.482,1.1181,0.022,0.0395,0.4077,0.23445,0.0028,0.0006,1.2731,0.0306,0.0098,0.474,0.0,0.0,329.06,87.975,0.4653,0.0,0.0048,346.0417,0.0072,0.696,1.743,0.0,0.0517,0.0431,23.2735,0.0,0.0,1.9576,0.433
7132166,4760312,961,2010-04-10 03:03:29,2010-08-10 00:41:27,42,1.2 - 3.5 µm,44.883,1.1181,0.0201,0.0546,0.0045,0.30619,2.5874,0.2801,0.8252,0.0002,0.0,0.319,0.0,0.382,730.59,14.591,0.8268,1.1625,0.0048,346.0417,0.0072,0.388,2.648,0.5178,0.0815,0.0,1.7421,0.6485,0.0,1.722,1.307
11948262,12853073,1420,2011-01-04 12:13:18,2010-03-26 18:31:28,42,1.2 - 3.5 µm,8.642,1.1181,0.0233,0.0853,0.1406,0.33941,3.1039,0.0006,1.3053,0.0101,0.0191,0.643,0.049,0.448,136.56,25.4212,1.3592,0.0,5.7896,346.0417,0.8604,0.388,1.106,0.0,0.0456,0.1177,5.0209,0.0,6.2324,3.8824,0.743
15302084,12324819,1404,2011-11-24 07:03:18,2011-12-11 13:30:48,42,0.14 - 0.42 µm,112.454,2.8567,0.022,0.0592,0.0532,0.00125,3.0279,0.4372,0.6022,0.0289,0.0193,0.259,0.0,0.093,0.0,0.0,0.0,3.5252,2.7415,0.0,0.1062,0.314,1.106,0.3237,0.1482,0.0,17.7004,0.3698,4.0209,1.5407,0.0
14882996,8623706,1308,2011-04-30 06:16:57,2010-10-21 09:42:22,42,0.05 - 0.14 µm,17.358,1.1181,0.0,0.0321,0.3416,0.28245,5.1659,0.1917,0.5901,0.0071,0.0,0.0,0.029,0.275,329.06,0.0,4.4614,2.3991,8.7022,390.3451,0.5548,1.004,0.837,1.5607,0.0,0.0649,0.8137,0.7628,39.935,4.8108,5.344
15062857,63139,1220,2010-01-20 14:25:42,2011-01-02 06:38:22,42,3.5 - 10 µm,8.518,1.5572,0.0293,0.0124,0.1406,0.22736,4.4186,0.0728,0.8379,0.0013,0.0,0.558,0.049,0.377,0.0,11.1793,0.0805,1.3416,2.0126,711.8938,0.3857,0.246,0.0,1.0369,0.0,0.0431,0.0,0.0,7.8206,0.0,0.0
1124306,8246155,1258,2011-09-14 11:18:56,2010-10-06 02:00:34,42,1.2 - 3.5 µm,0.009,0.0438,0.0,0.0001,0.1693,0.28245,3.1732,0.0578,0.0768,0.0,0.0042,0.294,0.046,0.307,138.06,28.2838,2.3392,1.3398,0.0048,0.0,0.3857,0.041,1.106,3.9186,0.1929,0.0431,12.8938,5.0048,3.947,0.0,0.507
14297027,575200,1188,2011-06-19 04:34:29,2011-10-19 20:54:59,42,1.2 - 3.5 µm,0.009,0.3594,0.06,0.0311,0.5079,0.4088,1.9377,0.1917,0.2131,0.0129,0.0175,0.052,0.077,0.557,0.0,36.1544,2.9161,0.8978,0.0048,1956.7759,0.6484,0.01,2.441,4.0637,0.0767,0.0026,0.0,1.3322,24.1127,1.722,1.233
6070561,7534879,987,2010-01-13 01:23:21,2010-09-23 16:18:46,42,1.2 - 3.5 µm,27.318,1.1598,0.022,0.1346,0.1406,0.29245,3.9803,0.058,0.0843,0.0101,0.0,0.317,0.035,0.091,242.9,28.2838,0.2025,2.1542,4.3577,55.529,0.0072,0.32,0.135,0.0,0.0,0.0042,0.0,0.0,0.0,3.7598,0.0
9289715,6594742,1115,2010-02-23 21:19:31,2010-07-13 08:41:44,42,0.42 - 1.2 µm,0.069,1.0356,0.0,0.0006,0.316,0.21983,1.9377,0.2801,0.4509,0.0101,0.0053,0.053,0.011,0.227,355.61,53.91,0.8812,0.0,5.1477,346.0417,0.0072,0.532,1.402,0.0,0.0,0.0474,0.0,1.9598,0.6132,1.722,1.032
10691118,14178234,1220,2012-01-25 14:27:58,2010-04-05 04:58:37,42,1.2 - 3.5 µm,45.884,0.0,0.022,0.1294,0.5044,0.58202,0.0028,0.3445,0.5901,0.0,0.0,0.552,0.07,1.071,329.06,6.1705,0.8268,0.0,13.8164,1170.1316,0.303,0.388,5.339,1.2944,0.1827,0.0,40.7625,0.0,71.1005,2.3762,0.0
13061087,14486219,971,2010-01-15 07:30:20,2010-05-06 00:00:38,42,3.5 - 10 µm,28.825,0.5564,0.034,0.0872,0.1406,0.40657,2.5248,0.0267,0.6538,0.0011,0.0,0.099,0.0,0.347,509.26,28.2838,0.8695,0.1778,2.3979,0.0,0.0898,0.063,0.0,0.0,0.076,0.0888,8.4124,0.7628,0.4733,0.6158,1.405
2211775,7234936,1220,2010-02-05 02:23:12,2011-04-26 19:48:47,42,0.42 - 1.2 µm,40.523,3.8022,0.0104,0.0001,0.1817,0.29172,5.3254,0.0343,0.2699,0.0045,0.0,0.145,0.0,0.035,510.32,28.2838,2.1403,3.0392,2.4781,346.0417,0.0072,0.34,1.153,0.0,0.1033,0.0,6.6651,0.0,0.0,4.0646,1.179
5608629,14865959,1150,2010-07-13 13:15:19,2010-09-05 15:20:56,42,3.5 - 10 µm,47.229,2.1019,0.022,0.0899,0.0949,0.28245,2.364,0.2325,1.0449,0.0073,0.0042,0.259,0.049,0.21,859.38,93.5493,1.0998,0.8978,2.539,28.1806,0.8272,0.01,0.585,0.0,0.0272,0.1305,0.0,0.0,0.0,0.587,2.627
