No,Date/Time,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3],Duration,Date/time end
8621765,2010-07-29 22:14:36,42,3.5 - 10 µm,91.982,2.3252,0.0019,0.0454,0.2432,0.38041,4.0751,0.4116,1.3367,0.039,0.001,0.585,0.142,0.669,1314.42,172.3298,4.1373,4.086,10.49,1888.5707,2.0793,1.695,3.227,2.4503,0.0671,0.1012,24.1209,3.1443,21.6961,5.5786,1.589,40263.0,2010-07-30 09:25:39
9628754,2012-02-20 11:58:00,42,0.42 - 1.2 µm,0.207,0.0024,0.0196,0.0003,0.0003,0.08178,0.005,0.0513,0.1159,0.0037,0.0006,0.136,0.001,0.022,15.24,1.6041,0.6285,0.2399,11.427,13.1656,0.8286,0.204,0.242,0.1268,0.1618,0.0399,0.1795,0.0069,0.2747,0.004,0.005,0.0,2012-02-20 11:58:00
16144948,2010-06-23 08:40:58,42,0.14 - 0.42 µm,4.574,0.1039,0.0174,0.0003,0.0094,0.31066,0.1899,0.2522,0.6041,0.0076,0.0004,0.073,0.045,0.148,10.05,4.6695,0.1239,0.3329,2.0292,5.2202,0.1668,0.198,0.275,0.0442,0.0095,0.0061,0.0273,0.2581,0.0151,0.0141,0.146,153870.0,2010-06-25 03:25:28
5559758,2010-12-10 10:11:01,42,0.42 - 1.2 µm,0.217,0.0216,0.0095,0.0003,0.0024,0.00608,0.0163,0.005,0.0455,0.0003,0.0004,0.06,0.017,0.08,0.54,0.4767,0.1242,0.0727,0.1347,0.0327,0.0165,0.024,0.134,0.0022,0.0017,0.0008,0.0016,0.0067,3.5614,0.001,0.004,130636.0,2010-12-11 22:28:17
16283709,2010-07-21 01:48:07,42,0.05 - 0.14 µm,0.215,0.0021,0.0036,0.0003,0.0002,0.18817,0.0039,0.0126,0.0107,0.0003,0.0,0.016,0.018,0.009,1.04,0.0045,0.039,0.1124,0.006,0.9222,0.0112,0.024,0.104,0.0091,0.0538,0.0094,0.0046,0.0018,0.0381,0.0091,0.005,87030.0,2010-07-22 01:58:37
16017156,2012-02-20 11:58:00,42,0.14 - 0.42 µm,7.083,0.3031,0.0003,0.0003,0.0371,0.2135,0.3737,0.3674,0.4118,0.0078,0.0002,0.075,0.001,0.065,51.44,35.0817,0.0593,0.2404,2.1725,39.5464,0.1971,0.08,0.486,0.078,0.0036,0.0294,0.7134,0.0949,0.0429,0.0016,0.015,0.0,2012-02-20 11:58:00
5309869,2010-01-14 04:57:10,42,1.2 - 3.5 µm,13.628,0.1039,0.0445,0.0009,0.0175,0.03085,0.23,0.0797,0.1913,0.0054,0.0001,0.247,0.279,0.433,766.24,43.2888,2.8242,2.2543,4.3525,915.2883,0.2145,0.086,4.367,1.9526,0.464,0.0463,9.1227,0.6234,63.9249,5.5043,0.031,141901.0,2010-01-15 20:22:11
16289569,2012-01-10 10:48:37,42,0.42 - 1.2 µm,13.498,1.0199,0.0046,0.0233,0.108,1.03925,1.5592,0.2478,0.9437,0.0178,0.0006,0.372,0.037,0.615,1300.28,25.1524,1.0566,2.7362,18.9496,416.3563,0.6767,0.98,0.91,0.1157,0.0424,0.0686,8.4325,0.4723,0.3621,0.0158,0.006,0.0,2012-01-10 10:48:37
12310230,2012-02-16 00:14:46,42,0.42 - 1.2 µm,2.154,0.0096,0.0091,0.0003,0.0005,0.11866,0.0045,0.0395,0.2352,0.013,0.001,0.052,0.194,0.17,550.18,74.2024,1.1947,1.9215,1.9356,1052.0506,0.3833,0.154,2.016,0.898,0.4827,0.0725,10.0887,1.0384,0.0025,0.7245,0.04,0.0,2012-02-16 00:14:46
1587230,2010-01-22 02:38:52,42,1.2 - 3.5 µm,47.783,2.8274,0.0059,0.0141,0.2046,0.41542,6.7671,0.6031,0.5746,0.0008,0.002,0.124,0.017,0.139,201.16,17.853,0.0063,0.5054,28.1521,207.8096,0.1481,0.149,1.459,0.0188,0.0015,0.1384,6.0489,0.2017,2.6948,1.3505,0.775,173619.0,2010-01-24 02:52:31
9061274,2010-01-15 10:49:06,42,0.05 - 0.14 µm,2.866,0.0134,0.0117,0.0003,0.0012,0.00931,0.0284,0.0538,0.3405,0.0104,0.0001,0.032,0.061,0.043,0.63,0.0087,1.4816,0.0179,1.0211,0.1702,0.238,0.039,0.095,0.0331,0.0054,0.0391,0.0018,0.0016,5.2484,0.0284,0.003,66544.0,2010-01-16 05:18:10
7242749,2010-01-15 08:15:58,42,3.5 - 10 µm,0.88,1.4456,0.0083,0.0003,0.2795,0.04085,2.0354,0.0061,0.4592,0.0009,0.0007,0.057,0.01,0.016,1.33,0.0,0.0019,0.0031,0.0283,0.0314,0.1314,0.106,0.057,0.0109,0.0093,0.0039,0.0219,0.001,0.0024,0.0011,0.003,15517.0,2010-01-15 12:34:35
3134363,2010-07-28 08:00:33,42,0.42 - 1.2 µm,14.868,0.4871,0.0003,0.0003,0.0451,0.38753,0.7256,0.2992,0.2461,0.0113,0.0,0.738,0.049,0.656,96.92,0.4774,0.0018,0.2282,0.4336,20.3313,0.0415,0.132,0.651,0.0518,0.0099,0.0042,0.5226,0.1837,0.0024,0.0066,0.003,48930.0,2010-07-28 21:36:03
14020625,2010-01-29 18:05:14,42,3.5 - 10 µm,45.822,1.2576,0.0293,0.0325,0.2113,0.64659,2.8067,0.1156,1.4859,0.0205,0.0024,0.549,0.368,0.705,562.36,28.1828,1.6697,1.92,0.1642,601.1672,0.8521,0.185,2.987,1.9651,0.0015,0.0207,10.6651,1.2992,40.5497,7.2285,0.004,126579.0,2010-01-31 05:14:53
266744,2010-09-09 02:25:34,42,0.14 - 0.42 µm,21.569,0.7778,0.0046,0.0003,0.2283,0.20198,1.3344,0.0556,0.501,0.0088,0.0006,0.13,0.058,0.247,183.66,1.2322,0.1421,0.7176,0.207,71.4018,0.4966,0.809,1.678,1.1565,0.0015,0.0092,7.1361,0.0141,0.0029,0.0043,0.13,61313.0,2010-09-09 19:27:27
4209902,2011-04-15 06:52:21,42,0.14 - 0.42 µm,1.437,0.1703,0.0004,0.0007,0.0034,0.21636,0.7041,0.1584,0.0144,0.0047,0.0015,0.285,0.076,0.196,145.11,5.8018,0.2173,0.2267,0.4743,58.081,0.0108,0.032,0.861,0.0091,0.0018,0.0004,0.6303,0.5314,0.849,0.1768,0.19,78168.0,2011-04-16 04:35:09
2475494,2011-04-30 18:06:03,42,0.14 - 0.42 µm,0.491,0.0094,0.014,0.0003,0.0026,0.05303,0.0102,0.008,0.1137,0.0004,0.0005,0.007,0.008,0.011,28.98,3.6975,0.6844,0.1608,0.0239,71.9546,1.8931,0.036,0.182,0.1807,0.0103,0.0545,0.2048,0.0229,0.0024,0.4792,0.004,41597.0,2011-05-01 05:39:20
7202817,2011-08-02 02:40:42,42,0.05 - 0.14 µm,0.205,0.0216,0.0267,0.0003,0.0064,0.11418,0.027,0.0009,0.1601,0.0019,0.0002,0.105,0.005,0.109,119.59,13.0908,2.628,0.9685,0.7962,74.6818,0.2254,0.379,0.46,0.2157,0.0018,0.0,0.162,0.158,23.7812,0.0043,0.066,0.0,2011-08-02 02:40:42
16777050,2010-05-14 15:20:07,42,0.05 - 0.14 µm,1.591,0.0957,0.0165,0.0009,0.0008,0.03964,0.1172,0.0242,0.0738,0.0007,0.0,0.141,0.118,0.234,155.48,24.3484,0.9113,1.3698,2.5944,121.3084,0.0202,0.034,1.346,0.105,0.0016,0.0018,2.5219,0.8479,31.9211,0.2768,2.014,89038.0,2010-05-15 16:04:05
151150,2011-07-27 04:25:12,42,3.5 - 10 µm,48.482,0.657,0.0253,0.0012,0.0155,0.84886,1.6091,0.4893,0.9573,0.0253,0.0008,0.627,0.002,0.843,475.04,41.5057,0.7521,1.7555,2.2141,327.8807,0.6713,0.214,2.07,0.7572,0.0015,0.0489,7.4629,0.641,44.862,1.1358,0.102,0.0,2011-07-27 04:25:12
4998406,2010-05-12 03:23:10,42,1.2 - 3.5 µm,2.909,1.9789,0.0003,0.0003,0.2667,0.19446,2.9899,0.1425,0.459,0.0038,0.0006,0.131,0.001,0.073,31.61,19.1661,0.0048,0.3941,0.1815,39.4739,0.0128,0.059,0.119,0.0084,0.005,0.0043,0.9768,0.019,0.0026,0.0026,0.014,79767.0,2010-05-13 01:32:37
5647367,2012-02-18 22:02:02,42,3.5 - 10 µm,39.841,1.7371,0.0056,0.0238,0.134,0.80596,2.512,0.1879,1.4712,0.0206,0.0002,0.839,0.105,0.935,777.69,72.3918,0.7792,4.5089,32.5994,717.4272,2.0048,1.021,2.667,0.8057,0.1746,0.0085,17.1817,0.5871,5.9086,10.3989,0.693,0.0,2012-02-18 22:02:02
10666930,2010-05-11 13:34:22,42,0.05 - 0.14 µm,2.102,0.0998,0.0023,0.0003,0.0053,0.19993,0.2749,0.1539,0.1172,0.0041,0.0001,0.229,0.025,0.192,524.66,36.5337,0.1927,1.3937,7.6716,570.8269,0.7017,1.607,1.855,0.7711,0.0035,0.0241,5.5848,0.6379,0.0024,0.0119,0.004,75739.0,2010-05-12 10:36:41
15702528,2010-08-26 09:41:24,42,0.42 - 1.2 µm,5.801,0.1887,0.051,0.031,0.0669,0.31824,0.2482,0.0477,0.5552,0.0029,0.0004,0.166,0.097,0.202,17.98,2.077,0.0398,0.1512,0.1654,13.9738,0.3658,0.041,0.678,0.0912,0.1884,0.0864,0.3195,0.0233,0.0024,0.0016,0.003,64811.0,2010-08-27 03:41:35
9259449,2012-01-02 11:33:18,42,3.5 - 10 µm,27.545,0.5344,0.0048,0.012,0.0634,0.37953,0.9677,0.3624,0.805,0.0309,0.0015,0.223,0.006,0.262,87.95,52.5404,1.0656,0.2555,6.5033,105.353,0.8751,0.225,0.639,0.1012,0.0526,0.0015,1.9429,0.327,0.3942,1.6597,0.053,23720.0,2012-01-02 18:08:38
19558,2010-11-13 23:18:54,42,0.05 - 0.14 µm,0.049,0.1998,0.025,0.0007,0.0104,0.23188,0.5472,0.009,0.2124,0.0001,0.0007,0.026,0.033,0.051,0.27,0.0,0.0892,0.0013,0.5742,0.0164,0.0132,0.024,0.093,0.0083,0.2396,0.0029,0.0075,0.001,0.0024,0.0003,0.003,134801.0,2010-11-15 12:45:35
15915158,2012-02-01 16:57:47,42,0.14 - 0.42 µm,1.003,0.0426,0.1026,0.0003,0.0021,0.10017,0.0641,0.0107,0.8365,0.0196,0.0025,0.169,0.015,0.144,81.6,3.2173,0.5479,2.2576,3.2095,60.2545,0.4282,0.035,1.192,0.8176,0.0058,0.0064,3.1871,0.4997,0.0024,0.0046,0.003,0.0,2012-02-01 16:57:47
1175481,2010-12-21 07:26:55,42,0.14 - 0.42 µm,0.733,0.1013,0.002,0.0003,0.0018,0.32209,0.1972,0.0147,0.2701,0.0001,0.0001,0.081,0.028,0.163,17.13,3.3823,0.3324,0.2521,5.0061,6.232,0.2676,0.357,0.204,0.0077,0.0017,0.0005,0.0664,0.0054,0.9497,0.1311,0.022,23877.0,2010-12-21 14:04:52
5118195,2010-06-21 07:23:57,42,1.2 - 3.5 µm,95.305,4.7457,0.012,0.1672,0.7321,0.43909,7.6567,0.6583,2.1854,0.0284,0.0022,0.977,0.09,1.124,2718.14,339.7588,5.087,7.2882,50.5428,5734.3018,2.4964,4.852,11.187,7.2752,0.0016,0.0755,69.9942,12.272,221.6837,36.6812,3.618,24457.0,2010-06-21 14:11:34
15722547,2011-03-24 20:18:08,42,0.05 - 0.14 µm,0.635,0.0004,0.0001,0.0006,0.0025,0.00571,0.0031,0.017,0.0022,0.0002,0.0001,0.073,0.003,0.038,29.8,0.5308,0.0099,0.1843,1.1301,17.2384,0.0896,0.067,0.743,0.5476,0.6522,0.0715,0.4443,0.011,1.2124,0.0327,0.004,12366.0,2011-03-24 23:44:14
14679522,2010-01-12 06:06:41,42,0.42 - 1.2 µm,14.591,1.6768,0.0009,0.0003,0.3244,0.55168,4.0548,0.3165,0.585,0.0002,0.0002,0.103,0.005,0.066,198.86,2.6956,0.8674,0.1792,9.2231,159.4853,0.036,0.331,0.343,0.0558,0.2668,0.0285,3.3975,0.0034,6.7706,0.0141,0.242,166661.0,2010-01-14 04:24:22
2351302,2010-10-04 13:24:49,42,3.5 - 10 µm,37.532,1.2915,0.082,0.0322,0.1512,0.20423,2.0275,0.2717,1.4293,0.0141,0.0003,0.556,0.279,1.516,201.31,5.1005,0.0373,0.2127,6.2908,412.0202,0.5274,0.254,1.576,0.2032,0.2492,0.0071,3.0383,1.2047,0.0024,0.2089,0.038,115928.0,2010-10-05 21:36:57
16283581,2011-09-26 13:30:23,42,0.14 - 0.42 µm,0.196,0.0228,0.0073,0.0003,0.013,0.15863,0.0448,0.0194,0.0317,0.0023,0.0001,0.066,0.019,0.053,4.49,0.5481,0.0059,0.0456,0.006,1.4503,0.0792,0.095,0.552,0.0268,0.0746,0.0031,0.0174,0.0069,0.0024,0.0119,0.006,147050.0,2011-09-28 06:21:13
12424180,2010-01-26 16:39:03,42,0.05 - 0.14 µm,0.249,0.4969,0.0034,0.0003,0.0532,0.00276,0.6379,0.0035,0.0391,0.0,0.0041,0.016,0.082,0.045,7.37,0.0004,0.015,0.0249,0.006,0.0413,0.0103,0.024,0.104,0.0031,0.0368,0.0072,0.1379,0.0014,0.0024,0.0,0.003,177390.0,2010-01-28 17:55:33
717027,2012-02-20 04:29:55,42,0.05 - 0.14 µm,0.99,0.0011,0.0054,0.0003,0.0012,0.0246,0.0046,0.038,0.0155,0.0034,0.0004,0.058,0.002,0.039,19.1,1.1999,0.1178,0.2591,0.0194,49.2367,0.7434,0.934,0.759,0.6987,0.0018,0.0235,1.2791,0.0027,0.0207,0.2147,0.004,0.0,2012-02-20 04:29:55
8997096,2010-04-07 20:18:45,42,0.14 - 0.42 µm,0.894,0.0061,0.024,0.0003,0.0056,0.19976,0.0464,0.0025,0.0948,0.0044,0.0002,0.085,0.037,0.08,0.21,0.0017,0.0166,0.0129,0.3997,0.0006,0.0144,0.024,0.035,0.0021,0.0021,0.0015,0.0002,0.001,27.1563,0.0238,0.017,134546.0,2010-04-09 09:41:11
10338165,2010-04-06 13:14:43,42,1.2 - 3.5 µm,34.6,0.6735,0.0191,0.0285,0.0368,0.7708,2.2031,0.7984,1.3399,0.0151,0.0009,0.323,0.091,0.479,1.48,6.4037,0.2419,0.1214,2.9956,2.0232,0.1148,0.245,0.354,0.089,0.007,0.0308,0.2581,0.4385,0.0027,2.2705,0.155,34698.0,2010-04-06 22:53:01
2855577,2010-12-18 08:41:41,42,0.05 - 0.14 µm,2.735,0.7195,0.0679,0.0003,0.06,0.00902,1.1238,0.0008,0.49,0.0001,0.0047,0.043,0.074,0.055,0.27,0.0643,0.3508,0.6273,0.0687,0.2796,0.9006,0.384,0.048,0.0334,0.0016,0.0,0.0491,0.0291,0.1407,0.165,0.055,0.0,2010-12-18 08:41:41
16277027,2011-11-19 17:39:29,42,0.14 - 0.42 µm,5.516,0.0129,0.0691,0.0003,0.0052,0.02279,0.0113,0.0862,0.3586,0.0096,0.0012,0.134,0.04,0.147,150.65,71.8163,5.1656,0.7483,19.2178,365.2166,2.0505,0.877,0.783,0.6423,0.1302,0.0109,1.383,1.2631,0.0055,1.7399,0.085,0.0,2011-11-19 17:39:29
2944721,2010-06-05 05:34:41,42,1.2 - 3.5 µm,3.077,1.4732,0.0004,0.0003,0.0972,0.68416,2.9764,0.2667,0.5488,0.0004,0.0012,0.159,0.01,0.222,106.31,0.9179,0.0628,0.0626,0.9465,20.6934,0.1806,0.372,0.16,0.0148,0.0503,0.0134,0.517,0.0086,0.022,0.0005,0.088,0.0,2010-06-05 05:34:41
15317418,2011-10-12 09:24:27,42,0.05 - 0.14 µm,0.034,0.0019,0.0049,0.0003,0.0,0.03091,0.0058,0.0009,0.0289,0.0016,0.0003,0.124,0.033,0.054,7.85,0.119,1.3836,0.4483,0.0069,2.3675,0.0324,0.23,0.538,0.1851,0.0208,0.002,0.0224,0.0069,0.2212,0.0021,0.003,5881.0,2011-10-12 11:02:28
4159870,2010-11-13 12:30:50,42,0.14 - 0.42 µm,0.751,0.0012,0.0006,0.0003,0.0002,0.0058,0.0037,0.0316,0.0398,0.0003,0.0002,0.088,0.029,0.067,19.27,4.2094,2.7248,0.9072,2.0372,76.424,0.3816,0.11,1.03,0.0506,0.0617,0.0064,0.1505,0.0096,14.3811,0.0831,1.54,120580.0,2010-11-14 22:00:30
6013599,2010-01-13 16:51:12,42,0.42 - 1.2 µm,10.135,1.2825,0.0,0.0005,0.174,0.17788,1.6868,0.1423,0.2892,0.0032,0.0,0.194,0.026,0.116,212.62,6.2115,0.0121,0.1538,5.3126,150.3796,0.8165,1.66,0.721,0.6606,0.0022,0.0825,3.6146,0.2499,6.4208,0.9493,0.022,82436.0,2010-01-14 15:45:08
1962185,2011-08-27 05:27:21,42,0.14 - 0.42 µm,3.899,0.1447,0.0253,0.0052,0.0318,0.36151,0.2743,0.0739,0.528,0.0031,0.0002,0.201,0.027,0.176,203.42,8.8951,1.7481,1.261,2.8817,80.3137,0.2092,0.031,0.985,0.4139,0.0065,0.1914,1.9917,0.1771,38.3958,0.0012,0.052,0.0,2011-08-27 05:27:21
14084681,2012-02-19 07:40:49,42,0.05 - 0.14 µm,0.019,0.0,0.0003,0.0003,0.0,0.11985,0.0028,0.0022,0.0009,0.0,0.0,0.012,0.001,0.004,0.06,0.0001,0.0018,0.0021,0.0577,0.002,0.0223,0.049,0.057,0.0038,0.0021,0.0105,0.0001,0.001,0.0024,0.0,0.003,0.0,2012-02-19 07:40:49
9489566,2010-06-03 13:36:13,42,1.2 - 3.5 µm,1.108,0.2183,0.0111,0.0004,0.102,0.23504,0.2425,0.0293,0.3093,0.0001,0.0001,0.159,0.046,0.199,7.5,1.5575,0.0502,0.1307,0.0818,1.5343,0.1035,0.036,0.258,0.0087,0.0041,0.0255,0.0409,0.0399,0.0024,0.004,0.003,27183.0,2010-06-03 21:09:16
4716417,2010-09-22 14:18:19,42,0.14 - 0.42 µm,8.216,0.951,0.0092,0.0073,0.1389,0.22862,1.5941,0.4276,0.3315,0.0068,0.0003,0.028,0.001,0.009,15.38,0.3315,0.0024,0.436,0.3155,2.0985,0.0119,0.075,0.2,0.0043,0.0041,0.0324,0.6531,0.0048,0.0335,0.0012,0.008,106853.0,2010-09-23 19:59:12
4729415,2011-12-22 06:42:55,42,0.05 - 0.14 µm,1.737,0.0058,0.0319,0.0003,0.001,0.14994,0.005,0.028,0.2429,0.005,0.0,0.104,0.132,0.175,48.25,20.6987,1.0374,0.7169,1.5786,121.0447,0.7742,0.047,0.599,1.2955,0.1917,0.0566,0.5598,0.8657,0.2056,0.4222,0.031,38470.0,2011-12-22 17:24:05
13965789,2010-11-22 22:41:06,42,1.2 - 3.5 µm,0.141,0.1602,0.0104,0.0571,0.0305,0.09051,0.3783,0.2115,0.1238,0.0015,0.0002,0.024,0.001,0.081,0.3,0.0038,0.0176,0.0162,0.3898,0.1034,0.4001,0.034,0.038,0.0029,0.0065,0.0888,0.0041,0.0042,0.0024,0.0,0.007,45216.0,2010-11-23 11:14:42
5361634,2010-07-01 12:14:13,42,0.14 - 0.42 µm,9.455,0.447,0.0046,0.0003,0.0214,0.21876,1.5018,0.3634,0.5422,0.0073,0.0009,0.056,0.115,0.115,115.97,0.1058,0.529,0.0644,0.0392,14.1665,0.2539,0.043,0.429,0.1725,0.2918,0.081,1.4331,0.0082,30.9068,0.0005,0.007,15194.0,2010-07-01 16:27:27
5473234,2010-01-22 03:07:02,42,0.14 - 0.42 µm,0.18,0.2753,0.0005,0.0025,0.0628,0.05188,0.6416,0.0749,0.0371,0.0019,0.0005,0.036,0.014,0.049,0.46,0.002,0.0334,0.021,0.0116,0.0486,0.1077,0.03,0.076,0.0088,0.0018,0.0158,0.0211,0.0051,0.0081,0.0021,0.02,110510.0,2010-01-23 09:48:52
482661,2010-07-12 13:51:34,42,0.14 - 0.42 µm,5.576,0.0118,0.0268,0.0003,0.0099,0.00742,0.0116,0.0131,0.2068,0.0057,0.0008,0.041,0.212,0.052,65.2,19.2877,4.0331,2.1189,12.1288,496.3185,1.8644,0.762,1.174,1.494,0.227,0.0031,2.6856,2.1325,197.4585,6.1664,0.591,149227.0,2010-07-14 07:18:41
10984080,2011-09-25 18:48:54,42,0.05 - 0.14 µm,0.819,0.0038,0.0149,0.0051,0.0011,0.3082,0.0085,0.0216,0.0266,0.0002,0.0,0.092,0.038,0.054,124.76,9.0465,1.3193,0.715,10.1471,187.0459,0.1124,0.119,0.937,0.9882,0.0204,0.0241,0.8062,0.1453,1.4292,0.0172,0.008,45485.0,2011-09-26 07:26:59
11136003,2011-12-26 10:53:53,42,0.14 - 0.42 µm,9.801,0.4851,0.0068,0.0019,0.0466,0.48009,1.4568,0.2146,0.588,0.0116,0.0003,0.277,0.033,0.318,180.47,7.4441,0.3646,1.1215,0.02,60.3183,0.2333,0.977,0.703,0.3411,0.0189,0.0405,1.6368,0.2415,0.0372,0.0481,0.02,0.0,2011-12-26 10:53:53
14235118,2012-02-08 22:14:29,42,3.5 - 10 µm,28.817,0.8534,0.0061,0.0005,0.0511,0.37279,1.8288,0.7607,0.6535,0.0134,0.0026,0.474,0.003,0.541,793.1,10.4871,0.2132,2.6922,1.2974,830.3709,0.2939,0.592,0.678,1.5833,0.0286,0.0492,12.0084,3.1921,0.0153,2.1951,0.047,0.0,2012-02-08 22:14:29
14622409,2011-11-18 05:27:58,42,1.2 - 3.5 µm,4.768,0.6418,0.0003,0.0004,0.0727,0.19746,1.4389,0.2542,0.355,0.0013,0.0006,0.063,0.003,0.02,53.07,3.3045,0.0233,0.313,1.8881,31.6208,0.197,0.038,0.193,0.0401,0.0016,0.0168,0.7111,0.0959,0.6,0.0154,0.006,41384.0,2011-11-18 16:57:42
7188755,2010-03-27 15:48:37,42,0.42 - 1.2 µm,7.983,0.4154,0.0031,0.0031,0.0298,0.24859,0.3893,0.0696,0.3029,0.0111,0.0,0.098,0.013,0.095,36.33,3.4756,1.2973,0.0684,16.9684,26.9131,0.8241,2.181,0.548,0.0803,0.0872,0.0003,0.0801,0.0939,0.0988,0.0338,0.005,108144.0,2010-03-28 21:51:01
5904997,2010-12-25 19:01:18,42,0.14 - 0.42 µm,0.093,0.0076,0.0019,0.0003,0.0,0.21888,0.0093,0.0325,0.0847,0.0003,0.0003,0.009,0.061,0.018,0.0,0.0001,0.0019,0.0002,0.0105,0.0,0.0103,0.026,0.051,0.002,0.0015,0.0084,0.0,0.001,0.0024,0.0,0.003,135790.0,2010-12-27 08:44:28
3394027,2010-08-03 18:01:10,42,3.5 - 10 µm,107.957,2.8288,0.027,0.0034,0.3481,1.3148,5.6325,0.4747,1.4343,0.0164,0.0008,0.787,0.035,0.718,1051.34,122.5136,1.0381,2.8875,19.8676,1611.4748,0.4209,0.114,1.526,0.9297,0.0021,0.0093,24.0034,2.7517,163.3776,11.0496,4.985,54418.0,2010-08-04 09:08:08
12879743,2011-03-15 13:36:54,42,3.5 - 10 µm,102.392,2.2691,0.0157,0.2169,0.3793,0.65219,3.2337,1.1531,1.6647,0.0791,0.0008,0.793,0.056,0.784,2655.85,209.5292,2.2857,4.4959,32.4443,4054.6807,1.0859,3.551,5.898,3.4834,0.2018,0.0682,36.614,8.3486,18.6552,7.696,1.696,128733.0,2011-03-17 01:22:27
11002945,2010-02-21 12:37:48,42,1.2 - 3.5 µm,10.108,2.2385,0.0209,0.0007,0.3787,0.25026,4.1261,0.0534,0.7078,0.0013,0.01,0.126,0.036,0.327,119.37,6.1702,0.2017,0.4219,0.1335,39.4499,0.0737,0.029,0.525,0.1117,0.0184,0.0003,2.4333,0.4251,0.0027,1.6073,0.003,15960.0,2010-02-21 17:03:48
10439852,2012-02-20 11:58:00,42,0.05 - 0.14 µm,0.085,0.0405,0.1194,0.0003,0.0064,0.22724,0.0191,0.0049,0.6715,0.0039,0.0034,0.041,0.091,0.249,0.63,0.0029,0.0061,0.0244,0.0272,0.0219,0.017,0.024,0.109,0.0761,0.0801,0.008,0.0079,0.0011,0.0024,0.0,0.003,7529.0,2012-02-20 14:03:29
263476,2012-02-10 22:10:55,42,0.42 - 1.2 µm,11.517,0.0665,0.082,0.0007,0.0193,0.46581,0.0973,0.0989,0.6133,0.0223,0.0044,0.513,0.07,0.934,143.04,9.0082,0.1758,0.2295,0.1987,124.5973,0.264,0.537,1.003,0.3163,0.4828,0.0026,0.8085,0.6092,0.0024,0.0896,0.003,0.0,2012-02-10 22:10:55
3683150,2012-02-20 11:58:00,42,0.14 - 0.42 µm,6.565,0.3254,0.0431,0.013,0.0139,0.2693,0.5617,0.0072,0.5435,0.0012,0.0035,0.211,0.02,0.173,358.03,22.9809,3.2729,2.4451,0.9273,216.8715,0.2641,0.15,0.36,0.9764,0.0755,0.0653,8.6242,0.206,0.0195,1.6339,0.052,0.0,2012-02-20 11:58:00
15690386,2011-09-05 05:48:15,42,3.5 - 10 µm,29.475,1.4574,0.0115,0.0118,0.1601,0.68102,2.1636,0.5598,0.6089,0.0242,0.0045,0.137,0.004,0.07,89.29,1.0606,0.9419,0.3241,14.4548,68.4421,0.4594,0.043,0.139,0.0261,0.0017,0.0095,1.8766,0.0303,0.0121,1.5515,0.117,55854.0,2011-09-05 21:19:09
11718072,2010-01-21 10:36:09,42,0.14 - 0.42 µm,0.749,0.0199,0.0434,0.0003,0.087,0.2131,0.0123,0.0226,0.5582,0.0038,0.0002,0.01,0.005,0.058,0.64,0.0027,0.0018,0.0138,0.1341,0.084,0.0113,0.031,0.2,0.0024,0.012,0.0017,0.0027,0.0057,0.0025,0.0025,0.003,148333.0,2010-01-23 03:48:22
13803070,2010-02-07 15:27:08,42,3.5 - 10 µm,24.512,4.9381,0.0058,0.0763,0.6139,0.48627,6.6117,0.4204,1.6148,0.0112,0.0023,0.062,0.014,0.189,160.46,8.1432,0.6792,0.098,16.1598,294.6455,0.175,0.413,0.542,0.5575,0.0773,0.1062,2.2417,0.4353,91.1288,1.4207,3.459,19908.0,2010-02-07 20:58:56
6927524,2011-10-21 03:02:05,42,1.2 - 3.5 µm,9.325,1.1213,0.0194,0.0069,0.1502,0.17591,0.9146,0.162,1.0753,0.0109,0.003,0.112,0.013,0.259,155.17,18.728,0.7845,0.8963,8.0269,75.0587,0.6324,1.384,0.967,0.1974,0.2112,0.0071,2.1579,0.8569,5.9887,0.8558,0.146,0.0,2011-10-21 03:02:05
9215906,2010-10-11 19:38:48,42,0.05 - 0.14 µm,0.911,0.0015,0.0039,0.0003,0.0053,0.14551,0.0046,0.003,0.1089,0.0001,0.0,0.04,0.025,0.01,1.35,0.109,0.0031,0.2093,0.6409,0.2077,0.0974,0.102,0.472,0.0626,0.0024,0.0425,0.0107,0.0016,0.0027,0.0055,0.003,0.0,2010-10-11 19:38:48
182715,2010-01-16 04:34:49,42,3.5 - 10 µm,22.057,3.1456,0.0002,0.022,0.2725,0.47243,4.6487,0.4199,0.4907,0.0003,0.0033,0.108,0.084,0.073,269.12,11.4376,0.1975,0.2473,18.5085,373.5982,0.1012,0.818,2.534,0.7789,0.0081,0.0737,5.7477,0.2079,2.4391,1.2712,0.157,120548.0,2010-01-17 14:03:57
