,Unnamed: 0.1,Unnamed: 0,No,Date/Time,Date/time end,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3]
541,2737315,1,1419,2011-02-04 17:47:27,2012-01-01 05:02:22,42,0.14 - 0.42 µm,1.565,0.2765,0.0063,0.0055,0.541,0.0085,0.0039,0.001,1.2447,0.0222,0.0019,0.389,0.003,0.697,35.27,1.4,0.4696,1.4838,3.8314,6.8989,7.7979,0.093,0.042,0.006,0.0015,0.0128,0.0023,0.3683,0.0024,0.0015,0.048
542,13372439,89,1468,2011-12-13 17:41:55,2011-12-13 18:41:55,42,0.14 - 0.42 µm,2.152,0.022,0.0132,0.001,0.1512,0.03893,6.4785,0.1353,0.6425,0.0011,0.0008,0.831,0.195,0.206,323.51,0.0666,2.1191,35.0032,0.1604,0.1061,0.0416,0.035,1.537,0.0908,0.6317,0.0003,0.736,0.4043,0.0024,0.0003,0.003
543,1630893,4,1151,2010-01-12 20:07:57,2011-12-22 10:28:17,42,1.2 - 3.5 µm,2.575,0.1369,0.0575,0.0154,0.0064,0.06166,0.0222,0.0225,0.6073,0.0035,0.0029,0.445,0.005,0.028,2424.48,0.0138,0.2322,1.1412,0.0063,7.6649,0.4334,0.024,0.434,0.0258,0.0195,0.0312,29.7784,0.2941,0.0024,0.0015,6.78
544,15222484,1,888,2010-01-18 23:29:32,2010-12-27 14:33:57,42,1.2 - 3.5 µm,70.941,0.0488,0.292,0.0027,0.4884,0.02334,0.1011,0.0109,0.3514,0.0031,0.0001,2.213,1.357,0.306,363.6,264.8108,0.0019,3.9702,0.006,2.8291,0.1464,0.127,0.308,0.5342,0.0064,0.1529,0.7426,0.0037,16.4965,0.0022,0.036
545,14029748,91,1097,2010-11-01 01:22:41,2010-11-01 02:22:41,42,3.5 - 10 µm,1.483,0.001,0.0696,0.0029,0.0,0.24507,0.4977,0.4757,0.9675,0.0003,0.003,0.194,0.01,0.061,1872.49,0.003,3.5116,1.5655,14.3604,0.4369,0.0269,0.026,2.071,0.022,0.0123,0.2443,7.3087,10.8079,233.5659,0.0022,0.035
546,6111003,44,1521,2010-01-17 21:45:49,2010-02-06 14:16:24,42,3.5 - 10 µm,0.807,0.0195,0.0193,0.0007,0.0307,0.0027,0.0299,0.2507,0.5905,0.0267,0.0001,0.237,0.007,0.336,47.9,10.5517,0.0085,1.1234,0.006,121.2259,0.2256,0.024,0.262,0.0063,0.0159,0.0532,3.6466,1.1312,0.1009,0.0007,0.003
547,11913186,20,1534,2010-01-18 04:34:17,2010-01-18 05:34:17,42,3.5 - 10 µm,1.703,0.0194,0.0029,0.1881,0.4041,0.01231,1.45,0.0029,1.4899,0.0017,0.0057,0.874,0.001,0.107,276.73,187.1976,0.7507,4.2945,5.3951,12.4849,0.2418,0.108,0.969,0.1029,0.0021,0.0946,0.9043,0.0073,8.5175,0.0317,0.004
548,1992396,224,1527,2010-01-31 06:47:37,2010-10-21 07:15:55,42,1.2 - 3.5 µm,4.298,0.1182,0.0273,0.0003,0.0116,0.0027,0.1551,0.0471,3.2722,0.0104,0.0002,0.89,0.022,0.006,5.88,30.3706,0.143,1.2529,0.0076,2.2361,0.1368,0.063,0.44,0.0029,0.0019,0.011,0.0555,1.4586,0.0024,0.0015,0.15
549,5850511,54,1274,2012-01-25 20:50:29,2012-01-25 21:50:29,42,3.5 - 10 µm,81.69,0.4619,0.0085,0.0003,0.0024,0.00864,0.0048,0.0081,0.366,0.0005,0.0001,0.267,0.009,0.001,1.83,22.6606,3.2888,0.09,23.4843,5085.2951,15.176,0.041,1.945,0.0061,0.0097,0.006,0.0057,0.2189,0.1257,0.0016,0.003
550,5705334,10,866,2011-12-28 03:31:36,2011-12-28 04:31:36,42,0.14 - 0.42 µm,59.045,0.0011,0.0001,0.0003,0.1008,0.0027,0.1353,0.0219,1.0428,0.0035,0.0014,0.083,0.002,0.038,4.01,0.4221,0.0199,8.3273,282.025,577.3717,0.2443,0.024,0.5,0.0899,0.0099,0.2174,0.1731,0.1678,0.0179,0.4814,0.003
551,8659230,605,903,2011-04-05 01:40:44,2012-02-14 22:26:13,42,0.42 - 1.2 µm,2.084,0.0468,0.0229,0.0097,0.1807,0.00434,1.5892,0.1094,0.3092,0.0003,0.0001,0.162,0.024,0.149,45.91,7.3303,0.0752,0.8805,0.0065,271.2399,8.2729,0.029,0.512,0.0069,0.0015,0.2367,0.0879,0.0174,7.4383,0.0043,0.003
552,9634143,2,1546,2010-01-15 01:15:15,2010-01-16 14:56:05,42,0.05 - 0.14 µm,1.34,1.2914,0.018,0.0006,0.2047,0.01169,2.3261,0.0042,0.6723,0.0001,0.0001,0.821,0.003,0.028,5.49,0.2371,0.1838,1.1374,0.7953,4103.2061,0.0334,0.111,0.501,0.007,0.0135,0.1003,0.0978,0.0029,0.0024,0.0011,0.003
553,15844145,15,899,2011-12-18 08:25:29,2012-02-07 07:25:31,42,0.42 - 1.2 µm,1.149,0.0,0.0012,0.0367,0.0467,0.07112,0.0243,0.005,0.9694,0.0003,0.0002,0.205,0.001,0.002,707.18,0.2155,0.55,1.2614,0.3375,526.617,0.04,2.302,1.131,0.0164,0.0015,0.0159,0.1561,0.0022,247.5387,0.0005,0.003
554,9096375,5,1157,2011-02-28 23:43:21,2011-03-01 00:43:21,42,0.14 - 0.42 µm,0.541,7.4749,0.0326,0.0038,0.0379,1.34352,0.0419,0.0034,1.0606,0.0037,0.0002,1.144,0.01,0.827,4798.33,1.1396,14.3184,0.8662,8.9507,0.1034,0.2704,0.125,0.336,0.0027,0.002,0.1461,0.0242,0.0168,332.922,0.0012,0.468
555,1836195,0,1253,2010-01-12 10:47:49,2011-09-29 22:56:50,42,1.2 - 3.5 µm,1.573,0.4019,0.0239,0.0236,0.0879,0.54774,0.1495,0.0049,0.2429,0.0001,0.0001,0.712,0.002,0.118,0.85,0.0542,6.8444,0.0236,0.1312,0.9462,0.0646,0.038,0.246,0.0183,0.0015,0.0097,0.2911,36.7575,9.8418,0.0009,0.109
556,7835144,251,1427,2010-01-19 15:48:17,2011-09-03 01:24:54,42,3.5 - 10 µm,3.27,0.1612,0.0036,0.0072,0.3131,0.42414,0.0457,0.0519,1.0352,0.0003,0.0001,0.864,0.062,0.174,3555.17,7.9805,0.5869,35.613,4.5551,29.0381,0.1763,0.169,0.076,0.0117,0.0025,0.0587,0.0585,0.5556,0.0919,0.0006,0.019
557,4130522,3,1353,2010-03-04 06:30:32,2010-03-04 07:30:32,42,0.05 - 0.14 µm,6.266,0.03,0.0081,0.0008,0.0114,0.0456,0.1242,0.6471,0.5862,0.0228,0.0002,0.588,0.003,0.46,336.11,60.8473,0.0588,7.8026,0.1276,16580.0058,0.0391,0.024,1.762,0.3357,0.0057,0.04,2.2837,0.0076,75.7483,0.0017,0.067
558,8534445,65,1514,2010-01-14 18:13:54,2010-01-14 19:13:54,42,3.5 - 10 µm,0.168,0.0,0.0085,0.0497,0.5027,0.00598,0.0043,0.001,1.0352,0.0004,0.0001,0.073,0.027,0.134,757.09,1.0953,2.1026,0.8397,0.006,10.6832,0.566,0.15,0.509,1.0857,0.0015,0.001,1.7841,0.0458,131.6012,0.0063,0.003
559,12092683,3,1293,2010-03-26 01:32:54,2011-12-02 06:55:55,42,0.42 - 1.2 µm,0.133,0.7006,0.0008,0.0003,0.0226,0.63558,7.2951,0.3203,0.0319,0.0036,0.0001,0.33,0.007,0.917,86.79,2.282,0.6916,0.3959,0.0067,4.3949,0.7123,0.099,0.154,0.004,0.0015,0.0811,0.8661,0.0029,4.8844,0.0167,0.004
560,9601656,460,1159,2012-01-10 11:09:28,2012-01-10 12:09:28,42,0.42 - 1.2 µm,0.553,0.086,0.0003,0.0161,0.2675,0.41003,0.0074,0.3263,0.8773,0.0067,0.0196,0.532,0.008,0.374,32.18,0.6514,3.0572,0.6761,0.006,0.6171,0.0112,0.331,3.315,0.0103,0.006,0.0137,4.666,0.0154,6.0545,0.0031,0.04
561,1621583,2,1046,2012-02-06 00:27:30,2012-02-06 01:27:30,42,0.14 - 0.42 µm,4.085,0.0001,0.0159,0.0078,0.0905,0.0428,0.029,0.0666,3.7349,0.0001,0.0202,2.063,0.058,2.132,4.43,25.4462,1.0414,1.0301,1.9362,0.2662,0.4755,0.047,2.905,0.1159,0.0079,0.0182,43.6048,0.0028,0.0024,0.0208,0.003
562,10594288,14,1191,2012-01-31 00:00:18,2012-02-03 21:58:50,42,0.14 - 0.42 µm,57.987,0.0002,0.0224,0.0212,0.589,0.00949,0.0577,0.0401,0.8288,0.0001,0.0002,0.055,0.004,0.637,267.77,385.4792,0.0363,6.3215,0.0664,17.2867,0.2624,0.316,1.042,0.0122,0.1728,0.0024,0.02,0.0016,332.922,0.0007,0.008
563,16037188,28,1184,2010-12-30 14:07:09,2010-12-30 15:07:09,42,0.05 - 0.14 µm,0.671,0.0003,0.0415,0.1211,0.1693,0.00419,1.2305,0.2675,0.5654,0.0006,0.0001,0.084,0.003,1.289,1.24,0.0264,0.3269,1.7015,0.006,3.2156,0.1578,0.047,0.587,0.0026,0.1708,0.0038,0.7742,0.0023,1.5749,0.7755,0.003
564,2994846,424,1083,2011-12-15 01:10:08,2011-12-15 02:10:08,42,3.5 - 10 µm,0.459,0.0001,0.0602,0.0093,0.0018,0.04707,0.0096,1.0585,0.504,0.0078,0.0002,2.172,0.088,0.235,10.21,2.9423,16.1606,2.9264,45.2859,981.8012,0.1964,0.024,0.114,0.0033,0.002,0.0001,0.003,0.3059,0.0024,0.0189,0.003
565,14850357,624,1552,2011-01-01 03:30:29,2011-01-01 04:30:29,42,0.42 - 1.2 µm,0.751,0.0124,0.0074,0.0055,0.0004,1.79859,0.0151,0.0062,0.0588,0.0052,0.0001,2.375,0.003,0.088,1575.67,294.4324,1.9771,2.0164,6.2674,462.8755,0.3994,0.024,0.786,0.002,0.0015,0.0053,0.0688,0.0538,0.0024,0.0018,0.018
566,7509640,304,974,2010-01-12 19:40:58,2010-01-12 20:40:58,42,0.42 - 1.2 µm,49.821,0.9561,0.017,0.011,0.1381,0.43997,0.1493,0.0065,4.6175,0.0002,0.0002,0.245,0.021,0.002,1978.94,1.0913,1.4147,0.5057,13.1575,49.358,0.0178,0.124,0.639,0.2087,0.0134,0.0229,0.3174,0.0013,0.0024,0.008,0.006
567,2296737,8,1512,2011-10-31 13:44:22,2011-10-31 14:44:22,42,0.14 - 0.42 µm,4.064,0.0003,0.0681,0.0327,0.0563,0.00292,0.0079,0.0143,0.5161,0.0007,0.0001,0.536,0.001,0.101,3.91,0.0361,1.9517,5.4062,0.4436,19348.59,0.01,0.079,2.518,0.0126,0.0015,0.0038,0.012,0.0064,21.4135,0.0595,0.2
568,9359066,517,843,2010-01-13 15:02:11,2010-01-13 16:02:11,42,1.2 - 3.5 µm,3.035,0.0003,0.0001,0.0005,0.141,0.00806,1.1979,0.0355,0.9467,0.0001,0.0001,0.16,0.013,1.042,808.08,0.0571,0.2749,0.8356,0.0191,19348.59,0.0177,0.047,2.258,0.0495,0.002,0.172,3.4903,0.0026,0.0024,0.0006,0.003
569,3773744,74,1020,2012-01-29 01:35:43,2012-01-29 02:35:43,42,0.14 - 0.42 µm,4.24,0.1457,0.0044,0.0005,0.3145,0.00518,0.0376,0.0137,1.1619,0.0016,0.0002,0.327,0.173,0.091,476.41,0.0398,1.3047,0.5077,29.7454,2.0264,0.01,0.025,0.401,0.0293,0.0663,0.0017,0.0018,0.001,31.9131,0.0009,0.004
570,16117718,1,1506,2011-04-02 22:14:26,2011-04-02 23:14:26,42,1.2 - 3.5 µm,0.155,0.0002,0.0001,0.0003,0.1462,1.47475,0.0045,0.2317,3.7039,0.0999,0.0002,0.347,0.054,0.702,42.33,19.3126,0.298,1.5196,0.0111,196.0646,0.0768,0.479,1.694,0.0122,0.0023,0.0536,0.0794,0.0084,0.4059,0.0007,0.054
571,9695536,601,1249,2011-03-28 00:11:21,2011-03-28 01:11:21,42,0.05 - 0.14 µm,0.153,0.0212,0.0021,0.0247,0.3494,0.01544,3.6485,0.079,0.7825,0.0241,0.0026,0.36,0.006,0.255,13.34,0.5234,0.6986,0.2233,0.0136,3192.7772,0.0378,0.07,0.385,0.0138,0.0023,0.1242,0.0126,0.0018,0.0446,0.0011,0.005
572,16112940,2,1504,2010-01-12 20:37:02,2011-12-28 06:17:53,42,0.14 - 0.42 µm,1.389,0.7254,0.2197,0.0003,0.0,0.01117,0.0196,0.1824,0.3439,0.0002,0.0296,0.217,0.593,0.233,37.57,130.902,0.0022,0.2177,2.3944,3.9093,1.74,0.024,0.644,0.0151,0.004,0.0014,20.6062,0.0035,7.3076,0.0016,0.097
573,10721917,2,1472,2010-01-13 03:45:02,2010-11-24 23:33:02,42,3.5 - 10 µm,18.478,1.3809,0.1764,0.0836,0.0045,0.00931,0.0091,0.0047,0.1075,0.0,0.0002,0.622,0.165,0.095,342.95,0.0143,0.1613,0.1857,0.2591,1264.8422,0.1339,0.03,0.521,1.8869,0.0413,0.0007,6.2098,0.1478,36.9419,7.9757,0.003
574,3824315,22,1002,2011-04-07 01:02:58,2011-04-07 02:02:58,42,0.42 - 1.2 µm,0.953,0.0008,0.0059,0.0217,0.2171,0.01488,0.1477,0.4744,1.2368,0.0,0.0001,0.108,0.01,0.013,2424.07,21.4811,5.7822,0.1193,5.1828,2.9702,3.1732,0.024,1.858,1.0438,0.0102,0.0007,0.0237,2.1679,332.922,0.0206,0.003
575,14843242,14,1332,2010-09-22 16:58:57,2010-10-29 04:09:32,42,3.5 - 10 µm,74.315,0.0028,0.0129,0.0005,0.0351,0.14409,0.0034,0.1109,0.2367,0.0006,0.0447,0.67,0.004,3.952,266.55,2.1709,0.0104,0.8168,62.8988,1.8304,0.2074,0.024,0.069,0.0393,0.0041,0.014,0.8761,0.0023,0.1817,0.0566,0.003
576,4525058,341,1121,2012-01-19 18:46:00,2012-01-19 19:46:00,42,3.5 - 10 µm,21.056,0.0853,0.0144,0.001,0.0418,0.00287,0.0522,0.1194,3.0365,0.0004,0.0001,0.504,0.052,0.232,396.74,0.0658,5.1044,0.4069,0.1812,1.663,0.065,0.024,0.642,0.1176,0.0015,0.1054,0.0034,0.0013,0.2257,5.9667,2.022
577,6855564,428,1007,2010-01-18 04:34:28,2010-10-08 12:57:21,42,0.42 - 1.2 µm,1.28,0.2035,0.0258,0.0024,0.0181,0.01679,0.0049,1.2803,0.995,0.0001,0.0002,2.101,0.002,0.012,5776.08,0.0125,3.7232,0.0317,0.006,386.8996,0.0628,0.141,1.325,0.0028,0.0015,0.0654,17.8119,0.001,24.0655,0.0697,0.003
578,3960172,16,1288,2010-03-30 12:36:13,2010-03-30 13:36:13,42,0.05 - 0.14 µm,0.125,0.0055,0.2135,0.0323,0.2409,0.02706,0.4782,0.0192,0.5337,0.0004,0.0001,0.543,0.006,0.045,5.8,0.2651,0.787,0.2042,3.3536,96.6145,0.0106,0.034,1.372,0.0026,0.1291,0.1032,0.0153,0.0037,2.9362,0.0004,0.003
579,1058739,29,1007,2010-04-02 08:24:13,2010-04-02 09:24:13,42,0.14 - 0.42 µm,0.106,0.0,0.0234,0.0085,0.4249,0.00466,0.5989,0.0045,0.7115,0.0103,0.0001,0.823,0.002,0.281,38.78,39.5573,0.1575,1.0978,0.0937,9.6355,0.3477,0.073,1.919,0.0026,0.0015,0.0011,0.0144,0.2363,0.0024,0.0028,0.003
580,9263454,214,1050,2010-01-15 06:20:39,2010-10-30 23:18:49,42,0.14 - 0.42 µm,0.526,0.0152,0.0709,0.026,0.0028,0.02101,0.0062,0.2509,1.0439,0.0011,0.004,0.306,0.005,0.741,5.86,0.7765,0.4335,0.0675,0.4406,75.688,0.01,0.031,1.141,0.018,0.0015,0.0451,0.307,34.993,87.7435,0.0087,0.003
581,885036,20,1550,2010-01-12 11:04:16,2010-02-22 06:34:36,42,3.5 - 10 µm,0.881,0.0007,0.2538,0.0794,0.4066,0.00271,0.2428,0.0045,0.7837,0.0056,0.0001,0.114,0.017,0.004,10186.85,0.6872,0.0181,1.9201,0.3458,11924.8899,0.01,0.026,0.488,0.1191,0.0016,0.0007,24.1128,0.1071,173.6679,0.0008,0.01
582,10951338,3,1517,2012-02-05 12:28:49,2012-02-05 13:28:49,42,3.5 - 10 µm,57.224,0.1536,0.0207,0.0073,0.016,0.03081,0.15,0.0156,1.4779,0.0,0.0001,0.304,0.087,0.411,822.09,89.5144,1.1097,0.7096,3.18,151.8147,0.1783,0.028,0.593,0.0253,0.0217,0.3272,0.6563,1.9711,0.0024,0.0004,0.006
583,13547122,71,1190,2010-02-10 13:34:51,2010-02-10 14:34:51,42,3.5 - 10 µm,0.362,0.0007,0.0005,0.0766,0.0956,0.00582,1.3016,0.0152,1.7871,0.0003,0.0002,0.419,0.006,0.893,405.96,0.0646,0.0055,0.4414,0.0134,19348.59,0.3715,0.061,1.765,0.0066,0.0026,0.0567,0.0638,0.1004,0.0024,0.0875,0.047
584,4241952,267,1530,2010-04-10 02:21:41,2010-04-10 03:21:41,42,0.14 - 0.42 µm,3.57,1.576,0.0019,0.1528,0.0,0.00443,0.0033,0.0101,0.6749,0.0289,0.0001,0.518,0.002,0.673,5305.15,0.7936,0.0049,1.5598,0.0061,28.488,0.01,0.346,0.713,0.0031,0.085,0.176,0.0537,47.495,86.5076,0.001,0.336
585,7054137,213,1553,2010-02-13 14:10:15,2010-12-26 22:33:27,42,0.14 - 0.42 µm,0.29,1.0962,0.0238,0.0056,0.0769,0.24919,0.0381,0.0013,0.4852,0.0023,0.0037,0.697,0.059,0.083,1547.29,0.472,0.1986,7.0832,0.0062,8.7657,0.01,0.024,0.457,0.1126,0.0071,0.0282,0.0037,4.6782,0.0506,0.2579,0.273
586,8682947,561,1553,2010-01-12 09:29:15,2011-02-21 01:04:57,42,3.5 - 10 µm,22.659,0.0473,0.0005,0.0092,0.0099,0.00711,2.0479,0.2895,2.9597,0.0001,0.0029,0.521,0.966,0.359,369.6,220.9384,4.978,0.362,63.2289,2968.662,0.1633,0.376,2.935,0.0139,0.0075,0.0015,0.0072,4.7582,0.9485,0.0027,0.003
587,8272271,59,1550,2010-01-14 05:10:08,2010-01-14 06:10:08,42,3.5 - 10 µm,40.061,0.0009,0.0215,0.0386,0.2173,0.01131,0.3762,0.0026,0.0965,0.0051,0.0733,0.675,0.056,0.29,239.36,5.289,2.8071,0.158,1.7875,70.0897,0.1189,0.126,0.748,0.0337,0.0377,0.2123,37.7144,8.2231,5.6985,0.0014,0.003
588,7656095,28,859,2012-02-06 16:56:02,2012-02-06 17:56:02,42,1.2 - 3.5 µm,2.081,0.1242,0.0012,0.0005,0.1309,0.1075,0.0177,0.0021,0.984,0.0002,0.0002,0.291,0.004,0.09,15.53,0.738,1.6095,0.3887,7.2271,0.0237,0.0941,0.042,0.734,0.0215,0.0015,0.1314,8.5694,0.0035,1.9493,0.0006,0.003
589,9061838,8,1269,2010-06-10 22:59:58,2010-11-24 13:42:19,42,1.2 - 3.5 µm,68.867,0.0,0.0068,0.0003,0.0278,0.09484,2.1721,0.2809,0.5855,0.0006,0.0002,0.103,0.012,0.424,0.79,0.4449,0.9946,0.4785,0.0491,25.643,0.335,0.321,0.172,0.0032,0.0671,0.0002,1.2365,6.5855,129.4343,0.0009,0.041
590,7944103,60,1491,2010-01-31 23:27:59,2011-12-17 12:49:38,42,3.5 - 10 µm,7.231,0.0,0.0002,0.1089,0.0746,0.04177,0.0054,0.0061,0.8738,0.0088,0.0001,0.536,0.008,0.408,156.63,247.4138,1.7194,0.9227,0.006,10.1718,0.2402,0.036,2.538,0.008,0.0015,0.0021,0.0704,0.0228,11.3806,0.0007,0.005
591,7534566,26,1407,2010-11-19 08:04:00,2010-11-19 09:04:00,42,0.14 - 0.42 µm,129.43,0.0001,0.0019,0.0005,0.3658,0.00924,0.8571,0.0117,0.4107,0.0747,0.0008,0.406,0.137,0.624,625.95,18.8226,0.0351,7.169,0.0152,537.704,0.4208,0.149,0.555,0.0136,0.0756,0.0108,0.0955,0.0086,5.9643,0.0035,0.003
592,12891073,3,1525,2010-01-14 11:53:06,2011-12-26 03:42:06,42,0.14 - 0.42 µm,10.775,0.2769,0.0141,0.0003,0.0009,0.05873,0.2707,0.0047,0.3405,0.0229,0.0014,0.559,0.001,0.113,80.02,27.9657,0.0558,6.2381,0.006,21.6449,0.0617,0.024,1.427,0.3592,0.0163,0.0039,0.3204,0.0028,0.0024,0.0025,1.092
593,15073613,61,1296,2010-01-12 13:21:03,2011-02-07 10:35:06,42,3.5 - 10 µm,46.743,0.001,0.0782,0.0003,0.0181,0.0032,0.0606,0.0156,3.3724,0.0342,0.0001,2.981,0.006,0.466,39.69,13.3071,0.3943,1.1801,282.025,13.8787,0.0644,0.342,0.548,0.0171,0.2012,0.0367,0.0006,2.0437,2.1117,0.0009,0.003
594,1663563,160,1523,2010-01-15 16:36:40,2012-02-02 18:32:17,42,3.5 - 10 µm,8.149,0.2131,0.1152,0.0829,0.0162,0.11367,0.0032,0.0346,0.0454,0.0081,0.0001,0.454,0.003,2.128,8.43,0.2652,0.6919,0.8426,0.0077,149.5722,0.3884,0.024,0.468,0.0425,0.2265,0.0016,0.0069,0.0726,4.7036,0.0008,0.168
595,7654790,1,1107,2010-10-24 01:05:04,2010-10-24 02:05:04,42,3.5 - 10 µm,0.208,7.7609,0.0035,0.0125,0.0532,0.05194,0.0162,0.3209,0.1508,0.004,0.0133,0.504,0.12,0.303,1531.04,7.4942,0.1666,0.4727,4.4555,81.0072,0.01,0.118,1.28,0.0113,0.007,0.0491,1.2376,22.3598,332.922,0.0014,0.065
596,6949660,38,1230,2010-01-13 00:11:55,2010-01-25 08:29:02,42,3.5 - 10 µm,12.023,0.0004,0.0217,0.0702,0.7979,0.03622,0.2897,0.5567,0.1363,0.0332,0.0001,0.447,0.05,0.464,16.43,6.1606,1.6804,1.5362,1.1206,2582.9825,0.7865,0.495,0.685,0.0325,0.0015,0.0068,0.229,8.0542,0.0311,0.8707,0.031
597,15017607,33,1048,2010-09-13 19:17:45,2010-09-13 20:17:45,42,0.14 - 0.42 µm,13.618,0.3412,0.047,0.0588,0.217,0.03204,0.0029,0.1489,0.3778,0.0364,0.0033,0.268,0.039,0.939,44.85,313.6806,0.0333,0.5505,170.7617,15.4056,0.01,0.043,0.1,0.005,0.2471,0.3831,0.1852,0.0283,76.2752,0.0053,0.003
598,7327571,144,1141,2010-02-28 17:51:55,2010-02-28 18:51:55,42,1.2 - 3.5 µm,134.982,0.0003,0.0032,0.0006,0.0002,0.01788,0.8307,0.063,3.0086,0.0001,0.0001,0.802,0.002,0.141,5.22,0.0068,2.8718,1.8692,0.1051,130.0415,0.0372,0.378,0.827,0.0299,0.0062,0.0312,0.0973,6.889,1.6822,0.0009,0.003
599,9403690,32,1384,2011-01-20 20:45:53,2011-01-20 21:45:53,42,0.05 - 0.14 µm,3.496,0.0003,0.0021,0.0003,0.0711,0.0027,3.5662,0.0014,5.2677,0.0498,0.0001,1.363,0.15,0.154,617.54,8.5451,0.7389,0.5355,1.4067,26.7247,0.0228,0.024,0.823,0.0034,0.0316,0.3765,1.0812,0.4011,1.4053,0.0006,0.004
600,8974563,348,1160,2010-01-13 08:23:11,2012-01-24 21:14:05,42,3.5 - 10 µm,133.513,0.2445,0.1652,0.0071,0.0099,0.00489,0.2583,0.234,3.1982,0.0019,0.0051,0.172,0.007,0.933,20.36,0.044,0.0028,6.7743,3.8858,18.067,0.5252,0.029,0.13,0.3891,0.0276,0.017,0.4333,0.0905,7.9852,0.0024,0.003
601,5435141,0,1070,2011-11-15 09:45:24,2011-11-15 10:45:24,42,0.05 - 0.14 µm,2.384,0.319,0.0031,0.0003,0.0156,0.0027,1.3432,0.0055,0.6675,0.002,0.0002,3.083,0.011,0.139,3238.57,0.0331,0.7603,0.7402,0.006,3.2447,0.0569,0.024,0.132,0.0501,0.0015,0.0408,0.1525,0.3098,0.0024,0.0014,0.005
602,1816032,9,1222,2012-01-14 04:05:48,2012-01-14 05:05:48,42,1.2 - 3.5 µm,64.491,0.1714,0.2394,0.0011,0.0046,0.03604,0.0691,0.0872,3.5112,0.0054,0.0002,1.807,0.031,1.346,14.67,137.5014,10.2108,1.0436,0.0208,3.2878,0.01,0.114,0.286,0.0044,0.0609,0.0004,0.0378,0.8971,0.0024,0.0054,0.005
603,14034335,133,1108,2010-01-13 12:37:27,2010-01-14 10:55:53,42,0.42 - 1.2 µm,0.686,6.9421,0.001,0.002,0.0277,0.07063,0.0033,0.4925,0.4548,0.0018,0.0001,2.35,0.806,0.612,866.62,0.1011,0.0018,1.5634,31.3592,55.4725,0.4972,0.024,0.57,0.127,0.0189,0.0708,0.0179,0.2751,0.1296,0.001,0.003
604,1551090,105,1530,2011-02-26 09:57:19,2011-02-26 10:57:19,42,0.14 - 0.42 µm,47.08,1.1887,0.0021,0.0063,0.067,0.00676,0.206,0.7174,0.202,0.0,0.0001,0.302,0.001,0.089,0.17,0.1631,0.1509,3.8786,14.0355,2.6195,0.2578,0.024,1.144,0.0037,0.058,0.0046,0.1976,0.2065,0.0024,0.001,0.004
605,13719613,3,1082,2010-12-25 00:06:17,2010-12-25 01:06:17,42,0.14 - 0.42 µm,35.179,0.0084,0.0209,0.0059,0.0785,0.0027,0.8525,0.0196,0.8127,0.0126,0.0039,0.352,0.046,0.137,2375.6,0.2214,0.3616,0.7721,0.006,1.0066,0.3008,0.039,0.931,0.036,0.0056,0.013,0.0031,0.0174,36.5136,0.0006,0.01
606,14948242,77,1468,2010-01-30 10:50:52,2010-01-30 11:50:52,42,3.5 - 10 µm,8.624,0.0012,0.1283,0.013,0.0515,0.0403,0.6236,0.5035,0.5777,0.0001,0.0008,0.375,0.008,0.531,61.72,145.396,0.2882,0.2932,1.0172,99.8392,0.017,0.21,0.109,0.0603,0.0153,0.0022,0.1094,0.047,0.5087,0.4975,0.035
607,487334,147,1052,2010-01-13 11:59:16,2010-12-01 09:45:51,42,0.42 - 1.2 µm,12.233,0.0008,0.0036,0.0042,0.1347,0.55039,1.7868,0.3144,0.7019,0.0053,0.0002,0.037,0.005,0.501,699.61,1.5329,0.2675,3.4022,3.3054,38.9903,0.0317,0.064,0.318,0.096,0.1481,0.0019,0.0065,0.0072,0.7682,0.0,0.003
608,15356611,77,1546,2010-05-22 20:37:41,2010-05-22 21:37:41,42,0.42 - 1.2 µm,0.299,0.8468,0.1631,0.0275,0.1449,0.00436,0.0813,0.0028,0.9561,0.0002,0.0012,0.694,0.014,0.497,6.65,0.2598,0.6842,1.1063,0.006,0.9018,0.1852,0.025,4.208,0.0242,0.0039,0.0055,0.0492,2.1345,216.2244,0.0034,0.095
609,13974302,76,985,2012-01-31 11:56:32,2012-01-31 12:56:32,42,0.42 - 1.2 µm,43.935,0.0695,0.0201,0.0076,0.0013,0.41984,3.4582,0.0097,0.2418,0.0,0.0346,0.691,0.003,0.141,75.12,0.0421,3.6336,0.6285,0.212,31.1106,0.2209,0.063,0.557,0.0025,0.0827,0.1428,0.0235,0.019,3.2581,0.0008,0.003
