No,Date/Time,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3],Duration,Date/time end
4159870,2010-01-11 16:30:00,42,0.05 - 0.14 µm,13.565,0.0341,0.0948,0.4562,0.0343,0.00125,1.7726,0.0006,0.4478,0.0056,0.0,0.149,0.026,0.586,124.71,12.9751,0.2615,0.6016,0.0048,0.0,0.9763,0.343,0.495,0.0,0.0,0.0249,175.998,0.5961,0.0,0.262,0.0,97245.0,2010-01-12 19:30:45
6013599,2012-02-20 11:58:00,42,3.5 - 10 µm,12.364,0.1185,0.0,0.0926,0.0066,0.09321,0.2883,0.0832,1.1425,0.0171,0.0,0.314,0.0,0.519,174.28,15.9121,0.7185,0.6181,0.0048,3253.673,0.3065,1.57,0.842,0.0,0.0,0.0,1.1729,9.8506,0.0,4.8731,0.0,84482.0,2012-02-21 11:26:02
1962185,2010-04-11 09:28:39,42,0.42 - 1.2 µm,12.876,0.5851,0.0017,0.0246,0.0,0.04683,16.4626,0.0006,0.5208,0.0072,0.0,0.495,0.0,1.2,1384.22,0.0,0.6033,1.1335,13.3039,0.0,0.0072,0.093,2.064,0.051,0.4598,0.0877,2.141,0.7435,0.0,6.2154,0.057,0.0,2010-04-11 09:28:39
14084681,2010-01-11 16:30:00,42,0.14 - 0.42 µm,42.47,0.0,0.0,0.107,0.0235,0.09606,0.2391,0.0835,0.5715,0.0047,0.0,0.112,0.026,0.279,0.0,0.0,0.1052,0.0,0.0048,2903.8806,0.2845,0.141,2.379,0.1117,0.0039,0.1937,2.774,47.495,206.1067,0.7648,0.0,87865.0,2010-01-12 16:54:25
9489566,2011-03-14 06:38:14,42,1.2 - 3.5 µm,6.836,0.4001,0.0024,0.1112,0.0084,0.27146,3.0213,0.2124,0.4164,0.0,0.0021,0.1,0.018,0.103,0.0,130.04,0.1858,0.2397,0.0048,0.0,0.2946,0.347,0.282,0.0,0.0,0.0341,15.2484,0.2208,0.0,3.5441,0.0,14110.0,2011-03-14 10:33:24
4716417,2010-02-11 14:41:24,42,0.14 - 0.42 µm,80.354,0.1182,0.0016,0.1971,0.0481,0.21163,0.0028,0.2624,0.5745,0.0055,0.0,0.016,0.035,1.464,254.06,2.6628,0.0,0.4933,0.8227,0.0,0.0072,0.154,1.193,0.0,0.0,0.0006,28.8128,0.0,0.0,2.2905,0.097,0.0,2010-02-11 14:41:24
4729415,2011-11-13 07:35:18,42,1.2 - 3.5 µm,0.682,0.3927,0.0,0.0193,0.0059,0.46978,7.2385,0.0012,0.6226,0.005,0.0021,0.702,0.004,0.077,1807.87,9.9849,0.0,0.4515,2.0052,1974.0533,0.0505,0.299,1.394,0.0,0.0015,0.225,0.0,0.1982,0.0,0.0522,0.0,102253.0,2011-11-14 11:59:31
13965789,2010-04-08 12:18:20,42,0.42 - 1.2 µm,13.934,0.8233,0.0094,0.0139,0.0,1.84367,0.4399,0.0337,0.5956,0.0535,0.0,0.0,0.008,0.207,230.33,0.0,0.4477,0.5684,0.0048,0.0,0.0072,0.421,1.721,0.0,0.0,0.056,2.4572,0.4539,35.0655,5.8201,0.0,31877.0,2010-04-08 21:09:37
5361634,2012-01-20 14:46:53,42,3.5 - 10 µm,1.365,0.2469,0.0,0.0061,0.0691,0.08664,1.2309,1.1131,0.471,0.0,0.001,0.058,0.023,0.158,0.0,14.6319,17.1151,0.3775,0.0048,872.0634,0.2215,0.16,0.005,0.0289,0.0728,0.0277,0.1025,0.7163,0.0,1.4234,0.0,89857.0,2012-01-21 15:44:30
5473234,2011-03-26 08:20:31,42,0.14 - 0.42 µm,53.274,0.5897,0.0098,0.0001,0.0081,0.00125,0.4382,0.2167,0.6705,0.0012,0.0,0.079,0.089,0.166,143.18,4.5348,1.1534,1.4297,0.0048,221.3547,0.0072,0.215,1.919,0.0,0.0,0.1706,4.067,0.2292,2.862,7.15,0.0,100437.0,2011-03-27 12:14:28
482661,2010-05-08 23:49:34,42,3.5 - 10 µm,0.009,3.0173,0.0186,0.027,0.0196,0.22066,2.7809,0.0568,2.5531,0.0078,0.0,0.418,0.004,0.295,68.67,16.4406,0.6463,1.8704,0.0048,53.8144,0.0072,0.116,2.885,0.0,0.0,0.0426,2.8512,24.7474,0.0,5.5604,0.764,75905.0,2010-05-09 20:54:39
10984080,2010-02-10 02:02:29,42,3.5 - 10 µm,13.386,0.0795,0.0235,0.0188,0.0172,0.04453,0.1514,0.0006,0.4531,0.0715,0.0005,0.282,0.089,0.57,241.76,21.7857,0.3071,0.7046,0.0048,192.9594,0.0072,0.147,0.0,1.2738,0.0,0.0,1.2837,0.5238,0.0,0.0,0.0,170175.0,2010-02-12 01:18:44
11136003,2012-01-25 06:40:11,42,3.5 - 10 µm,14.135,1.1315,0.0086,0.4228,0.0645,0.17007,2.5465,0.4179,2.2645,0.0002,0.0,0.201,0.002,2.26,296.46,78.1643,0.0,9.8985,0.0048,46.3583,0.3514,0.195,0.81,0.035,0.0109,0.1394,1.2156,0.6887,0.0,5.9878,0.0,82809.0,2012-01-26 05:40:20
14235118,2012-02-20 11:58:00,42,3.5 - 10 µm,73.185,0.3473,0.0217,0.0001,0.2971,0.14048,0.0028,0.8096,0.272,0.0,0.0,0.142,0.263,0.265,0.0,83.5697,3.4652,0.8168,0.0048,0.0,0.2085,0.156,0.612,0.0,0.0139,0.0,0.0,0.547,0.0,1.3817,0.0,95820.0,2012-02-21 14:35:00
14622409,2011-01-09 02:01:32,42,0.05 - 0.14 µm,8.515,0.0,0.0,0.0182,0.0898,0.13813,4.309,0.0006,0.1604,0.0127,0.0,0.0,0.0,0.016,185.05,9.9951,12.554,0.0,0.0048,137.5189,0.0072,0.205,1.011,0.0,0.0565,0.1397,3.2814,0.1423,0.0,14.3491,0.0,85358.0,2011-01-10 01:44:10
7188755,2012-02-06 13:27:25,42,3.5 - 10 µm,13.019,0.0,0.0747,0.2833,0.0,0.04434,0.7273,0.0051,3.3723,0.0011,0.0,0.113,0.095,0.256,0.0,15.3635,3.423,0.8453,0.8572,591.967,0.0072,0.01,1.626,1.2917,0.0589,0.0037,2.4756,0.0333,0.0,5.8888,0.19,0.0,2012-02-06 13:27:25
5904997,2010-01-11 16:30:00,42,0.05 - 0.14 µm,4.197,5.7771,0.0091,0.0206,0.0261,0.25485,1.684,0.0006,2.758,0.0044,0.0,0.16,0.0,0.295,0.0,12.9926,0.1442,0.4304,2.2691,247.2861,0.0072,0.01,2.501,0.0,0.0516,0.0406,3.3897,0.5832,2.9331,1.2162,0.0,85098.0,2010-01-12 16:08:18
3394027,2011-12-23 20:33:03,42,0.05 - 0.14 µm,48.293,0.0,0.0016,0.0051,0.0587,1.95414,0.0028,0.5062,0.1591,0.0011,0.0018,0.715,0.029,0.08,91.21,79.2473,0.0,5.9135,3.138,0.0,0.0324,0.01,2.027,0.2567,0.0578,0.0505,3.3588,0.0,0.0,4.2843,0.064,83480.0,2011-12-24 19:44:23
12879743,2010-01-11 16:30:00,42,0.05 - 0.14 µm,3.064,0.0,0.1067,0.0141,0.2253,1.62976,4.0395,0.0455,0.1139,0.0002,0.0032,0.0,0.01,0.335,174.84,100.04,0.0,0.0336,0.4353,0.0,0.2174,0.367,2.016,0.0,0.0,0.1308,0.5151,11.4377,0.0,6.7261,0.0,0.0,2010-01-11 16:30:00
11002945,2010-01-11 16:30:00,42,0.05 - 0.14 µm,4.152,0.0563,0.0273,0.0244,0.0,2.29178,3.1024,0.0235,0.9975,0.0659,0.0029,0.196,0.02,0.593,0.0,7.7994,0.0,0.0,0.0048,0.0,0.1042,0.308,3.029,0.0641,0.071,0.0005,1.3834,0.4298,0.0,0.0007,1.041,100908.0,2010-01-12 20:31:48
10439852,2010-01-25 03:31:05,42,0.14 - 0.42 µm,0.009,0.0,0.0,0.2532,0.0,0.00386,6.9881,0.0006,0.5442,0.0,0.0009,0.204,0.022,0.236,580.24,0.0,0.0,0.0,0.0048,237.4752,0.0762,0.079,1.852,0.0,0.0,0.012,0.0,46.3864,0.0,2.8827,0.0,96086.0,2010-01-26 06:12:31
263476,2012-02-06 03:32:51,42,3.5 - 10 µm,138.214,0.7662,0.0122,0.1346,0.0,0.00125,3.228,0.0702,0.309,0.0969,0.0032,0.331,0.521,0.213,1449.59,4.9833,0.0,0.0958,0.0048,1588.3692,0.1513,0.01,0.0,0.0,0.0,0.0807,3.8175,0.0228,33.5739,0.0,0.0,0.0,2012-02-06 03:32:51
3683150,2010-02-14 00:48:15,42,0.14 - 0.42 µm,0.009,1.3,0.0,0.0708,0.0,0.00125,0.4075,0.0226,0.6234,0.0,0.0,1.308,0.016,1.913,0.0,8.035,0.0,0.3529,0.0048,0.0,0.0557,0.01,1.418,0.499,0.0,0.0,4.3983,9.7455,0.0,0.8095,0.0,242455.0,2010-02-16 20:09:10
15690386,2010-02-16 14:50:21,42,0.42 - 1.2 µm,7.422,0.0,0.0015,0.1216,0.2675,0.23735,3.8454,0.0006,2.5203,0.0039,0.0,0.069,0.014,0.275,0.0,23.1681,0.3623,0.0998,2.0548,106.4887,1.0811,0.256,0.543,0.0335,0.0,0.0,3.304,10.2119,0.0,10.7455,0.107,83406.0,2010-02-17 14:00:27
11718072,2010-03-30 17:00:53,42,1.2 - 3.5 µm,13.284,0.4025,0.0082,0.0191,0.0,0.11794,0.5783,0.0365,0.9271,0.0077,0.0,0.063,0.707,0.031,145.94,13.6199,0.0,8.7372,0.0502,142.1602,0.0189,0.268,2.888,0.0,0.0197,0.0,1.6287,0.6615,0.0,0.5501,0.0,94091.0,2010-03-31 19:09:04
13803070,2012-02-20 11:58:00,42,1.2 - 3.5 µm,13.553,0.1612,0.0,0.0001,0.3787,0.91739,0.0063,0.196,0.3499,0.0003,0.0007,0.0,0.075,0.03,2062.48,15.8014,0.0711,0.4844,6.5737,0.0,0.4588,1.367,0.63,0.0,0.0621,0.0325,175.998,1.193,0.0,0.0,0.0,0.0,2012-02-20 11:58:00
6927524,2012-01-29 01:55:53,42,3.5 - 10 µm,30.692,0.0,0.0167,0.0166,0.0,0.9733,5.4024,0.0097,0.3319,0.0058,0.0,0.024,0.128,0.078,57.07,21.2423,0.1307,0.3116,1.4316,48.047,0.099,0.293,2.697,0.2119,0.0,0.034,47.3084,9.7963,1.5107,0.8666,0.0,4112.0,2012-01-29 03:04:25
9215906,2010-03-22 23:24:05,42,0.42 - 1.2 µm,61.107,0.4015,0.0047,0.345,0.0559,0.6576,3.0429,0.0006,0.4898,0.0289,0.0,0.0,0.03,0.429,2820.75,427.6329,0.4738,0.6733,0.3344,0.0,0.0072,0.079,1.099,0.0,0.6163,0.0456,5.3823,0.1659,3.9414,0.5959,0.0,71176.0,2010-03-23 19:10:21
182715,2012-01-07 06:08:07,42,1.2 - 3.5 µm,3.773,0.0,0.0039,0.0989,0.0,1.433,0.0028,0.4908,0.1933,0.0135,0.0,0.28,0.025,0.136,41.25,18.7675,0.1604,0.0463,35.6189,0.0,0.0072,0.297,0.467,0.1105,0.0,0.0889,2.8232,0.3917,0.0,9.314,0.0,0.0,2012-01-07 06:08:07
4897244,2011-12-02 19:10:36,42,0.42 - 1.2 µm,75.589,0.0843,0.0361,0.0225,1.3826,0.22187,0.0028,0.2587,0.3253,0.0249,0.0,0.466,0.041,0.239,748.11,8.0489,3.9426,0.5081,1.6211,14.0775,0.0072,0.054,0.293,0.4136,0.0387,0.0363,2.3772,0.4624,0.0,3.7715,0.0,0.0,2011-12-02 19:10:36
3678564,2012-02-20 11:58:00,42,0.14 - 0.42 µm,1.974,0.0705,0.0089,0.0052,0.0,0.08002,3.4452,0.0208,0.5002,0.0087,0.0,0.079,0.072,0.695,0.0,12.8406,0.0,0.1775,0.0048,0.0,0.7691,0.01,0.356,0.0698,0.011,0.0215,13.3837,7.8853,0.0,0.4163,0.0,71936.0,2012-02-21 07:56:56
796918,2010-03-11 13:35:24,42,0.05 - 0.14 µm,3.239,0.0,0.0855,0.0001,0.0418,1.6895,0.5053,0.007,2.9263,0.0074,0.0008,0.0,0.029,0.146,0.0,21.8098,0.2158,0.1075,0.0048,0.0,1.2183,0.07,1.875,0.0,0.0,0.0019,4.3401,4.8237,0.0,0.0,0.182,0.0,2010-03-11 13:35:24
12386626,2010-03-14 17:31:47,42,0.14 - 0.42 µm,14.392,0.0,0.0279,0.2731,0.0,0.01087,11.6005,0.2608,1.9044,0.0013,0.0,0.083,0.02,0.037,7.05,6.6261,0.6312,6.2909,19.8106,216.5665,0.0072,0.349,2.87,0.0,0.0027,0.0,29.5906,3.6159,3.5268,1.8356,0.0,0.0,2010-03-14 17:31:47
13729039,2010-01-16 21:07:10,42,0.05 - 0.14 µm,0.828,0.1886,0.003,0.0742,0.4405,0.00125,0.0028,0.091,0.0,0.0099,0.0,0.117,0.026,1.85,0.0,57.2083,0.7095,0.5093,0.0048,0.0,0.0072,0.427,0.923,0.0,0.0,0.0871,0.5467,0.3892,0.3456,106.927,0.0,95644.0,2010-01-17 23:41:14
9731318,2011-03-18 09:22:57,42,0.42 - 1.2 µm,5.297,0.0,0.1394,0.0001,0.0,0.00125,19.9971,0.0773,4.1598,0.0074,0.0,0.111,0.042,0.299,25.68,21.4851,0.0,0.8318,0.0048,65.3393,0.2499,0.034,0.736,0.2127,0.0641,0.0,0.5499,0.3855,12.5503,0.0,0.0,77177.0,2011-03-19 06:49:14
16537409,2010-03-28 13:40:45,42,0.05 - 0.14 µm,31.137,0.2239,0.0,0.0223,0.0534,0.15529,0.6534,0.2667,0.2007,0.0065,0.0,0.034,0.188,0.895,1329.7,63.3917,0.1887,0.4952,0.0048,0.0,0.0072,1.489,2.188,0.3215,0.0,0.0446,1.8622,0.4528,0.0,8.6627,0.084,84672.0,2010-03-29 13:11:57
8701242,2010-01-28 10:21:55,42,0.05 - 0.14 µm,104.758,0.3922,0.0212,0.0117,0.2601,1.78271,0.0516,0.0294,0.3164,0.034,0.0,0.236,0.107,0.228,0.0,11.2565,0.3538,0.0,1.5525,219.0104,1.2853,0.12,0.865,0.215,1.7332,0.1011,24.4725,0.2948,0.0,0.5198,0.0,81210.0,2010-01-29 08:55:25
11071642,2010-04-26 02:30:16,42,0.42 - 1.2 µm,20.683,0.0,0.0,0.0031,0.0325,0.00125,6.9159,1.3805,0.5266,0.008,0.0,0.121,0.002,2.246,0.0,10.2518,0.2137,0.4626,1.5487,243.5471,0.3307,0.227,1.521,0.0,0.0,0.0341,1.3656,1.1491,0.7648,0.8631,0.0,94328.0,2010-04-27 04:42:24
3387172,2010-01-11 16:30:00,42,0.42 - 1.2 µm,15.437,0.0153,0.0,0.4368,0.0335,0.0541,0.3961,0.0006,3.0104,0.0077,0.0006,0.0,0.0,0.137,1651.7,0.0,0.0,1.8226,0.0048,0.0,0.15,1.836,0.776,0.1723,0.1735,0.0531,2.9156,0.6757,0.0,0.8484,0.525,0.0,2010-01-11 16:30:00
9981582,2012-02-20 11:58:00,42,1.2 - 3.5 µm,4.404,0.0189,0.0048,0.0002,0.0298,0.00125,19.9971,0.0006,3.2057,0.0,0.0036,0.318,0.0,0.059,0.0,27.8089,0.0,5.8623,0.0048,152.6313,0.0574,0.241,0.305,0.0065,0.0,0.0437,4.8226,0.2953,6.9985,105.4008,0.0,85570.0,2012-02-21 11:44:10
563174,2012-02-16 12:30:34,42,3.5 - 10 µm,24.495,0.2526,0.0217,0.0001,0.054,2.27739,0.5361,0.1015,0.5665,0.0,0.0011,0.0,0.074,0.195,236.94,55.0877,0.0,0.3466,4.2363,16.6927,0.2353,0.117,2.606,0.2757,0.0057,0.0273,2.3208,0.0,0.1734,0.8719,0.0,87734.0,2012-02-17 12:52:48
8262964,2012-02-20 11:58:00,42,1.2 - 3.5 µm,3.275,4.892,0.0117,0.0082,0.0662,0.0262,0.3485,0.1331,0.4425,0.0,0.0,0.0,0.015,0.226,94.78,92.0098,0.9637,0.206,0.7179,0.0,0.4667,0.181,0.654,0.0,0.431,0.0,41.9268,0.2325,0.0,0.0,0.0,87510.0,2012-02-21 12:16:30
12542115,2011-12-28 03:32:07,42,3.5 - 10 µm,0.009,0.2279,0.0,0.1223,0.0,0.36476,0.0739,0.4736,0.3274,0.0019,0.0034,0.011,0.052,0.115,0.0,62.5645,0.7114,0.2654,1.1532,0.0,0.0072,0.402,2.222,0.0,0.0,0.1196,1.4001,4.2781,0.0,1.1326,0.071,95075.0,2011-12-29 05:56:42
11662438,2012-02-09 04:05:26,42,0.42 - 1.2 µm,4.419,0.0,0.0905,0.0152,0.5761,0.1598,0.0503,0.0011,2.4087,0.0,0.0,1.038,0.233,0.601,188.91,20.6184,0.3597,2.7662,3.1456,1079.8045,0.0072,0.15,0.626,0.2294,0.0346,0.1548,4.0546,0.0,0.0,0.1094,0.102,142078.0,2012-02-10 19:33:24
8038774,2010-02-08 20:47:15,42,0.14 - 0.42 µm,10.586,0.9243,0.0,0.0203,0.0788,0.40424,7.5477,0.0006,3.11,0.0,0.0,0.128,0.026,0.243,198.24,21.1519,0.1597,0.9371,2.7899,0.0,0.0072,0.281,5.583,0.0,0.0,0.0358,12.3297,4.1648,0.0,1.4806,0.0,83311.0,2010-02-09 19:55:46
9554120,2010-02-13 10:26:45,42,0.42 - 1.2 µm,13.413,0.2312,0.0,0.4352,0.0,0.00125,5.4583,0.0454,1.2327,0.0086,0.0,0.659,0.016,0.337,0.0,18.9789,0.6053,0.292,0.6065,0.0,0.2282,0.306,1.31,0.0,0.0,0.0,0.8254,0.4481,1.452,0.7937,0.0,0.0,2010-02-13 10:26:45
4027742,2010-02-27 15:21:06,42,0.05 - 0.14 µm,19.866,1.487,0.0034,0.1142,0.0677,0.91737,0.641,0.0006,2.2275,0.004,0.0129,0.049,0.014,0.115,90.1,9.1213,1.6261,0.3553,3.3063,0.0,0.1972,0.355,0.799,0.0705,0.0,0.1372,1.5015,0.4629,0.0,0.8092,0.0,87303.0,2010-02-28 15:36:09
13309058,2012-02-20 11:58:00,42,0.42 - 1.2 µm,1.12,0.3251,0.0021,0.2199,0.0297,0.07354,0.0028,0.0332,0.3985,0.0,0.0004,0.0,0.094,0.346,1799.02,0.0,0.0597,0.0975,0.7533,1032.0878,0.1435,0.047,1.178,0.0831,0.0163,0.0277,1.9955,8.8786,0.0,6.9473,0.013,74216.0,2012-02-21 08:34:56
3395132,2010-03-25 14:27:32,42,0.14 - 0.42 µm,12.269,1.6022,0.0029,0.0219,0.0075,1.13387,0.3395,0.0165,0.6136,0.0,0.0,0.074,0.111,0.247,75.96,27.6791,0.0,0.3057,0.0048,115.4212,0.3662,0.342,0.0,1.1591,0.0304,0.0,2.8782,2.7287,0.0,0.5294,0.0,93191.0,2010-03-26 16:20:43
10531230,2010-01-11 16:30:00,42,0.42 - 1.2 µm,19.659,0.1345,0.0034,0.1398,0.5563,0.63382,0.1143,0.0148,0.6485,0.0006,0.0,0.145,0.0,0.235,93.8,58.9682,0.0802,2.2909,0.0048,0.0,0.481,0.023,0.129,0.2049,0.0006,0.1768,0.0,0.6153,0.0,6.0439,0.0,216406.0,2010-01-14 04:36:46
9124644,2011-01-17 23:46:25,42,3.5 - 10 µm,0.009,0.3611,0.0053,0.0116,0.0,0.12155,2.7675,0.6211,0.4392,0.0012,0.0,0.425,0.0,0.22,0.0,10.0145,0.4379,1.6246,1.8922,0.0,0.0072,0.01,1.625,0.0,0.0151,0.0319,10.2096,0.2797,40.3259,0.7634,0.0,100758.0,2011-01-19 03:45:43
1781096,2012-02-20 11:58:00,42,0.14 - 0.42 µm,6.273,1.9375,0.054,0.0761,0.0,0.01206,1.2829,0.0543,0.3654,0.047,0.0007,0.13,0.278,0.998,0.0,0.0,0.0,0.5594,0.0596,95.3646,0.3414,0.367,2.12,0.0221,0.0263,0.0,0.0,0.2366,1.3604,0.2354,0.0,1618.0,2012-02-20 12:24:58
9128719,2010-04-08 19:43:30,42,3.5 - 10 µm,9.134,0.0,0.0168,0.0001,0.0,0.36774,0.0647,0.1867,0.0,0.0011,0.0002,0.0,0.018,0.568,0.0,10.4506,0.0,0.0,0.0055,0.0,0.1569,0.423,3.73,0.0,0.0,0.0509,2.0543,0.204,0.0565,0.2794,0.0,0.0,2010-04-08 19:43:30
5925032,2012-01-21 20:56:37,42,0.05 - 0.14 µm,13.835,9.3267,0.0,0.0019,0.1511,0.6738,0.9955,0.0755,0.7385,0.0075,0.0042,0.909,0.214,0.144,205.8,0.0,0.1966,0.8117,0.0048,0.0,0.2615,0.351,0.775,0.0,0.3761,0.1966,1.4793,6.407,19.7499,1.3942,0.069,91487.0,2012-01-22 22:21:24
1517804,2012-02-20 11:58:00,42,0.42 - 1.2 µm,0.009,1.0888,0.0,0.0001,0.027,0.00125,0.0028,0.0186,3.2377,0.0047,0.0,0.235,0.04,0.338,0.0,8.905,0.0,0.499,0.9318,199.8344,0.0072,0.01,3.456,0.2725,0.204,0.1458,14.4506,0.7731,0.0,1.2735,0.0,80262.0,2012-02-21 10:15:42
16264482,2012-02-20 11:58:00,42,0.42 - 1.2 µm,8.007,0.0,0.0,0.0001,0.0,0.00125,0.3507,0.0143,0.0,0.0001,0.0,0.017,0.022,3.296,2725.7,14.5824,0.1855,0.0275,0.0048,0.0,0.0072,0.092,1.182,13.7587,0.04,0.0,19.9395,0.3636,0.0,1.2743,0.0,93428.0,2012-02-21 13:55:08
14867047,2010-01-11 16:30:00,42,0.14 - 0.42 µm,8.019,0.0,0.0062,0.09,0.8184,1.63795,3.5052,0.0006,0.1748,0.0069,0.0,0.462,0.043,0.33,119.0,11.7277,0.888,0.3843,0.0048,0.0,0.0072,0.335,6.471,0.0,0.0,0.0379,43.7778,0.5188,0.0,0.5501,0.486,0.0,2010-01-11 16:30:00
15388932,2010-03-02 08:08:09,42,0.05 - 0.14 µm,10.241,3.6583,0.0036,0.0001,0.0091,0.02835,6.9329,0.0301,0.2787,0.0,0.0019,0.068,0.12,0.162,0.0,25.8336,0.0,0.8406,1.7189,38.1187,0.0072,0.159,0.576,0.3134,0.0144,0.0349,0.9648,0.2253,0.0,1.5844,0.0,99745.0,2010-03-03 11:50:34
15088773,2011-01-21 01:16:14,42,1.2 - 3.5 µm,0.009,1.7416,0.0017,0.0269,0.001,0.02048,2.6363,0.3673,0.3316,0.0018,0.0024,0.217,0.0,0.13,776.73,13.3532,0.0,0.458,2.5936,77.9245,0.0072,0.257,6.163,0.3376,0.0278,0.0474,0.3214,0.1393,0.0,0.0,0.0,0.0,2011-01-21 01:16:14
7490644,2010-01-11 16:30:00,42,1.2 - 3.5 µm,2.007,0.2915,0.032,0.139,0.042,0.13203,3.0141,1.1739,0.4349,0.0,0.0,0.0,0.002,0.323,402.44,142.0204,0.0,0.3373,2.3038,10.6389,0.3623,0.058,1.493,0.1555,0.0091,0.0011,0.0,9.7321,0.0,0.9503,0.0,96321.0,2010-01-12 19:15:21
15795249,2010-02-16 04:17:00,42,0.14 - 0.42 µm,9.292,0.4754,0.0022,0.0936,0.0,0.00125,5.1329,0.0006,0.4911,0.0093,0.0028,0.116,0.066,0.189,1149.84,0.0,0.5687,0.2911,0.0048,0.0,0.121,0.289,0.18,0.0,0.0,0.0113,36.0714,0.0,3.09,0.0,0.407,95408.0,2010-02-17 06:47:08
4310767,2012-02-20 11:58:00,42,0.42 - 1.2 µm,33.947,2.0947,0.0222,0.0001,0.0,0.08275,0.0028,0.4578,2.143,0.0,0.0018,0.071,0.218,0.213,1346.51,16.3749,0.5006,0.6139,0.0048,219.0102,1.5028,0.01,0.811,0.0373,0.0252,0.0204,9.6005,0.7548,3.3176,0.0,0.0,74054.0,2012-02-21 08:32:14
15233920,2010-12-10 18:29:51,42,0.14 - 0.42 µm,1.224,0.0,0.0033,0.4035,0.0102,0.00908,4.7423,0.0252,0.3003,0.0182,0.0,0.202,0.0,0.229,0.0,106.4569,0.0,0.3495,0.268,29.2193,0.0072,0.01,0.979,0.2403,0.2113,0.0415,0.6853,2.1475,2.4775,0.0,0.216,76508.0,2010-12-11 15:44:59
14215345,2010-01-11 16:30:00,42,0.05 - 0.14 µm,11.214,1.2182,0.0058,0.0021,0.0493,0.0357,3.2533,0.304,0.4882,0.0001,0.0,0.358,0.0,0.073,0.0,56.7883,0.0,0.6318,0.0048,0.0,0.0741,0.298,0.41,2.3845,0.5285,0.0035,4.8176,0.1707,0.0,0.0,0.0,87746.0,2010-01-12 16:52:26
2380051,2012-02-10 17:48:39,42,1.2 - 3.5 µm,4.437,0.3694,0.0,0.0001,0.0,0.00631,3.6311,0.0006,0.0,0.005,0.0017,0.326,0.023,0.285,0.0,15.999,0.3879,0.6439,0.0048,0.0,0.0072,0.053,0.632,0.2339,1.8553,0.0,175.998,0.0,0.0,0.1182,0.0,0.0,2012-02-10 17:48:39
3158135,2012-01-30 15:20:25,42,0.42 - 1.2 µm,6.088,0.5344,0.0149,0.0071,0.1113,0.60567,2.6208,0.4837,0.282,0.0,0.0,0.0,0.0,0.221,0.0,0.0,12.9899,0.1627,0.0048,31.7323,0.0072,0.1,0.602,0.0,0.0347,0.0276,2.2953,13.2724,0.0,0.2391,0.0,90980.0,2012-01-31 16:36:45
12089093,2011-01-20 00:17:31,42,0.05 - 0.14 µm,14.117,0.6015,0.0315,0.5097,0.0417,0.5451,0.2719,1.4346,0.6777,0.0026,0.0,0.776,0.11,0.009,166.73,10.1824,1.3413,0.2913,1.8949,0.0,0.0072,0.175,0.546,0.2955,0.0454,0.0291,2.4363,0.0,0.0,2.5768,0.0,90575.0,2011-01-21 01:27:06
7430559,2011-12-12 13:24:52,42,0.14 - 0.42 µm,3.964,6.2617,0.0049,0.012,0.0,0.07142,0.1738,0.0313,1.2323,0.0,0.0,0.058,0.0,0.016,315.85,118.1644,0.0,0.9291,0.0048,1510.4394,0.759,0.01,0.932,0.0,0.0388,0.0234,3.9132,0.432,0.0,4.5814,0.0,86969.0,2011-12-13 13:34:21
16682322,2010-01-11 16:30:00,42,0.42 - 1.2 µm,120.753,0.908,0.0088,0.0021,1.6546,0.01523,1.0006,0.9169,0.339,0.0161,0.0004,0.307,0.002,0.335,62.82,10.1397,0.2296,3.1483,39.5976,21.4406,1.7365,0.01,2.064,0.0,0.467,0.0236,22.1909,0.671,3.5703,0.0,0.0,10866.0,2010-01-11 19:31:06
9215017,2012-01-01 07:55:27,42,1.2 - 3.5 µm,65.44,0.3941,0.0134,0.0136,0.0,1.11082,0.0814,0.194,1.1719,0.0,0.0014,0.047,0.063,0.115,0.0,84.9968,0.5114,0.2552,0.9147,0.0,0.0549,0.011,0.501,0.3346,0.7702,0.0344,35.0609,0.3798,8.1647,0.0,0.0,75150.0,2012-01-02 04:47:57
6684615,2010-04-07 19:28:56,42,0.05 - 0.14 µm,0.009,2.5035,0.0,0.1141,0.0002,0.5282,3.1641,0.0368,0.5611,0.0076,0.0044,0.036,0.018,0.503,0.0,18.0657,0.0,0.3689,0.0048,0.0,0.1636,0.021,0.0,0.0016,0.0,0.0327,2.9903,0.3661,0.3049,10.4755,0.0,0.0,2010-04-07 19:28:56
